,race,age,gender
41904,white,senior,female
4587,white,adult,male
14887,asian,adult,female
35054,white,senior,female
243,white,senior,male
12600,other,child,female
29654,white,adult,male
37998,white,senior,female
30081,white,child,male
42371,white,adult,female
20749,white,senior,female
22323,white,adult,male
42694,white,senior,female
41392,white,adult,female
42280,black,adult,female
25275,white,adult,female
40262,white,adult,male
34726,white,adult,male
38420,black,tenager,male
8379,white,young-adult,male
16107,white,tenager,male
43361,other,adult,male
9009,other,tenager,female
2919,white,adult,female
9157,black,tenager,female
68,other,young-adult,male
5352,white,tenager,male
32519,white,adult,male
11132,asian,child,female
5785,white,tenager,female
22402,asian,tenager,female
5710,white,adult,female
40445,white,adult,female
18067,white,tenager,female
864,asian,adult,male
1295,white,young-adult,male
29712,asian,adult,male
26270,asian,adult,male
7027,asian,child,male
22561,black,adult,female
39894,white,tenager,male
24256,white,adult,male
24290,white,adult,female
30655,asian,adult,female
13711,white,young-adult,female
43883,white,child,female
37602,other,adult,male
9174,white,adult,female
21749,white,adult,female
2270,white,adult,male
3084,other,child,male
15245,white,adult,female
1278,white,senior,female
30425,asian,adult,male
32918,white,tenager,female
10695,asian,tenager,male
36556,white,adult,male
12348,white,senior,male
20557,asian,adult,male
12331,white,child,male
25473,white,senior,female
4746,white,adult,male
44476,asian,adult,male
24190,white,young-adult,male
5166,white,adult,female
34012,white,adult,female
40323,white,adult,male
34236,white,senior,male
35543,white,adult,male
41384,white,tenager,female
25332,asian,senior,female
31472,white,adult,female
3806,white,tenager,male
6394,white,tenager,male
14832,white,tenager,female
26912,white,adult,male
2389,other,adult,female
9202,black,young-adult,male
38492,white,tenager,female
38252,white,young-adult,female
37616,white,adult,female
28892,white,adult,female
7435,other,adult,male
32008,black,tenager,male
32014,white,tenager,male
33600,asian,adult,female
9231,white,tenager,female
22204,other,tenager,male
39998,other,tenager,female
44473,other,young-adult,female
34562,white,adult,male
24310,white,adult,male
35770,white,tenager,male
9209,white,young-adult,female
8167,other,adult,female
3868,white,tenager,female
12788,white,adult,female
32468,white,adult,male
36546,other,adult,female
8435,white,tenager,female
11398,white,adult,male
18089,black,tenager,female
25032,white,senior,male
39335,white,tenager,female
12334,white,senior,female
18163,asian,young-adult,male
43800,white,adult,male
30211,white,adult,female
35055,white,adult,male
28598,other,young-adult,female
22082,white,senior,female
40432,other,tenager,male
35637,white,adult,male
8226,white,adult,female
43842,other,tenager,male
16621,white,adult,female
3544,white,tenager,male
3371,other,adult,male
28827,white,tenager,male
16238,black,tenager,male
28710,white,senior,female
38782,asian,senior,male
28192,white,adult,female
8248,asian,adult,male
19904,asian,young-adult,male
12982,black,child,female
8502,white,young-adult,male
14132,white,senior,male
24209,other,tenager,female
3598,asian,adult,female
27786,asian,tenager,female
37877,other,tenager,male
42705,other,tenager,female
21472,black,adult,male
68,other,young-adult,male
42108,native,adult,male
37183,white,adult,female
999,white,young-adult,male
44730,white,senior,female
41714,white,adult,male
14704,white,adult,female
43428,other,adult,male
10421,white,young-adult,female
20210,white,senior,male
38580,asian,young-adult,female
8659,white,senior,male
1333,white,tenager,female
31719,asian,adult,female
26525,asian,tenager,male
43471,black,tenager,male
26268,white,tenager,male
19568,white,adult,female
15978,white,adult,female
38341,white,tenager,female
37627,other,tenager,male
1858,white,adult,female
29295,other,adult,female
24010,white,senior,female
21353,white,tenager,female
35360,white,child,male
9580,white,senior,female
12426,white,adult,male
11034,white,child,male
37876,other,tenager,female
29183,other,adult,female
819,white,adult,female
30871,other,tenager,male
20703,white,adult,male
8931,asian,young-adult,male
37348,other,tenager,male
10679,white,adult,male
32277,other,young-adult,female
19365,white,senior,male
43713,asian,child,male
25641,white,senior,female
32746,white,child,male
6581,white,tenager,male
16980,native,tenager,male
39206,white,tenager,female
29535,white,senior,male
4544,white,tenager,male
40707,white,child,female
6163,white,adult,male
9396,white,child,male
39341,white,adult,male
20442,white,adult,female
32732,white,senior,male
14724,asian,adult,female
20128,other,child,male
29928,asian,tenager,male
6692,white,adult,female
25352,native,adult,male
2412,white,adult,female
32720,white,senior,female
37234,white,adult,male
40608,other,adult,female
41633,white,senior,female
24814,white,senior,male
9026,white,young-adult,male
20918,white,senior,female
26346,white,young-adult,male
31991,black,tenager,female
24260,white,adult,male
31033,white,adult,male
33188,white,tenager,male
27249,white,adult,female
8342,asian,young-adult,male
14093,other,child,female
9437,white,young-adult,male
44568,white,senior,male
7856,white,adult,female
15002,white,senior,male
8343,asian,young-adult,male
16229,black,adult,female
31992,black,child,female
29816,white,tenager,female
14795,white,tenager,male
42458,white,adult,female
8779,white,adult,male
16600,other,adult,female
37983,other,adult,male
31544,other,child,female
11472,white,adult,female
10863,white,young-adult,male
26051,white,adult,female
14198,asian,senior,female
32966,asian,tenager,female
30970,other,tenager,female
33616,white,adult,female
32082,white,adult,female
39993,black,adult,male
5924,asian,adult,female
19609,asian,tenager,female
18411,asian,adult,female
10549,white,young-adult,female
34715,asian,tenager,female
17792,asian,adult,male
28462,white,tenager,male
40076,white,adult,female
13262,asian,adult,female
469,asian,adult,female
23254,asian,adult,female
10693,asian,adult,male
34272,other,senior,female
29411,white,adult,female
27075,black,adult,male
9318,white,tenager,female
32897,white,adult,male
15833,other,tenager,male
14215,white,adult,male
22778,white,tenager,female
14434,white,adult,male
6361,asian,senior,female
786,white,adult,female
34288,white,adult,male
25367,white,adult,female
39102,other,adult,female
35013,white,adult,male
30652,other,young-adult,female
42388,white,adult,male
31449,white,adult,female
31922,white,adult,female
7720,white,adult,female
15355,white,adult,male
43315,white,tenager,female
37892,white,adult,male
1654,black,tenager,female
17895,pacific-islander,young-adult,male
15501,white,adult,female
29926,asian,adult,female
28531,other,adult,female
43327,white,adult,female
2414,white,adult,female
16929,white,adult,male
37933,white,senior,female
17096,white,senior,male
11185,white,senior,male
30969,other,tenager,male
23139,white,adult,male
24919,white,tenager,male
26739,white,adult,female
3764,native,young-adult,male
13052,asian,adult,male
35897,native,tenager,female
31577,other,young-adult,male
6919,asian,adult,female
44768,native,senior,female
19827,black,tenager,male
35691,white,adult,male
211,white,adult,male
15414,other,adult,male
2182,other,tenager,male
40749,white,adult,female
5182,asian,adult,female
13697,white,adult,female
9530,white,adult,male
31719,asian,adult,female
12887,white,tenager,male
11116,asian,adult,female
40679,white,adult,female
29557,white,adult,male
28148,white,adult,male
36570,other,tenager,female
36065,black,young-adult,male
8436,asian,young-adult,female
39235,white,senior,female
22637,asian,young-adult,female
6177,white,adult,male
2766,white,senior,male
35799,white,senior,male
8342,asian,young-adult,male
26320,white,adult,female
25154,white,senior,female
24620,white,senior,male
37379,other,tenager,female
42536,white,senior,female
32326,white,adult,female
38648,white,tenager,female
28951,white,senior,female
256,white,senior,female
10169,white,adult,male
32948,black,adult,male
11655,white,adult,male
5453,white,adult,male
17568,white,adult,female
25404,other,tenager,female
5242,pacific-islander,senior,male
29564,other,young-adult,male
43404,white,adult,male
29548,black,senior,female
37058,white,adult,male
39031,asian,adult,male
17792,asian,adult,male
741,white,senior,male
6872,white,tenager,male
21456,other,tenager,male
43017,other,tenager,female
14950,white,senior,male
34315,white,young-adult,female
32762,other,child,female
7348,white,senior,male
23512,white,adult,female
6735,white,adult,male
25200,native,tenager,female
40392,white,adult,male
36569,other,tenager,female
176,white,adult,male
39219,other,child,female
30407,white,adult,female
30235,white,senior,female
36755,other,adult,male
18530,white,young-adult,female
41270,white,young-adult,female
38488,white,adult,female
6267,white,tenager,female
29328,white,young-adult,female
23428,white,tenager,male
18138,black,young-adult,female
39953,white,senior,female
1364,white,adult,male
26057,white,senior,male
20894,white,tenager,male
40929,white,tenager,male
583,white,senior,female
18442,white,senior,female
7073,black,adult,female
44145,other,child,male
29927,asian,tenager,female
9205,white,young-adult,female
24497,asian,young-adult,male
34671,white,senior,male
2211,white,adult,female
38580,asian,young-adult,female
17729,white,tenager,female
17792,asian,adult,male
10965,white,tenager,female
2864,white,adult,male
24500,white,adult,female
27797,white,tenager,male
388,white,child,female
38277,white,senior,female
13327,white,tenager,female
37459,white,tenager,male
33230,white,adult,male
42568,other,adult,female
27240,white,senior,male
15299,white,senior,male
39311,white,adult,female
34085,white,adult,female
40892,asian,adult,female
22197,white,senior,female
30708,white,adult,female
25678,white,adult,female
24484,other,adult,female
43742,white,senior,female
4413,black,tenager,female
9094,black,young-adult,male
31006,white,senior,female
23257,asian,tenager,male
30113,white,adult,female
21743,other,adult,female
36593,white,tenager,male
25997,white,senior,male
19267,white,tenager,male
33602,asian,tenager,male
44402,white,adult,female
10629,white,senior,female
27888,white,senior,female
34947,white,senior,male
35345,white,senior,male
22400,asian,tenager,female
39770,white,senior,female
11839,white,senior,male
37186,asian,adult,female
23065,white,adult,female
4276,white,adult,female
39799,black,tenager,female
18824,other,tenager,male
34681,white,tenager,male
3769,native,child,female
32007,black,adult,female
23418,white,senior,male
2101,white,tenager,female
41962,white,senior,male
8116,white,senior,male
303,white,senior,male
26524,black,tenager,male
3085,other,young-adult,male
8336,asian,young-adult,male
27163,white,young-adult,female
32730,white,senior,male
17867,white,senior,female
16005,white,adult,male
36738,white,adult,male
37708,white,adult,female
43095,other,tenager,male
43610,other,tenager,male
29977,native,child,female
13400,white,child,male
10475,white,adult,male
38512,white,tenager,female
8415,black,tenager,male
34795,white,adult,male
13796,white,tenager,female
14599,white,senior,female
17094,white,adult,male
17792,asian,adult,male
1310,white,adult,female
2222,white,tenager,female
13262,asian,adult,female
37437,white,adult,male
3066,white,tenager,female
37807,white,adult,female
40930,white,senior,male
17237,white,young-adult,male
19802,white,senior,female
26516,white,adult,female
40571,white,adult,female
33596,white,tenager,male
20873,white,adult,male
19555,white,senior,female
40083,asian,young-adult,male
8421,white,tenager,female
9701,asian,adult,male
32605,white,senior,female
25435,white,tenager,male
13680,white,adult,male
7329,white,tenager,male
15103,white,adult,female
5844,black,adult,male
