,SERIALNO,AGEP,SCHL,SEX,RAC1P,HINCP,VEH,NP
43725,2021HU1237931,senior,college,female,white,10,3.0,2.0
43726,2021HU1238591,adult,Graduate,male,white,8,1.0,1.0
43727,2021HU1238905,senior,Bachelor,male,white,5,2.0,2.0
43728,2021HU1238905,senior,High-school,female,white,5,2.0,2.0
43729,2021HU1239597,adult,High-school,male,white,6,2.0,2.0
43730,2021HU1239597,adult,High-school,female,white,6,2.0,2.0
43731,2021HU1239801,adult,college,male,white,5,2.0,1.0
43732,2021HU1239884,young-adult,below-high,male,white,6,3.0,5.0
43733,2021HU1239884,young-adult,below-high,female,white,6,3.0,5.0
43734,2021HU1239884,child,below-high,female,white,6,3.0,5.0
43735,2021HU1239884,child,below-high,female,white,6,3.0,5.0
43736,2021HU1239884,child,below-high,male,white,6,3.0,5.0
43737,2021HU1240019,senior,Graduate,male,white,7,2.0,2.0
43738,2021HU1240019,senior,college,female,white,7,2.0,2.0
43739,2021HU1240331,adult,Graduate,male,white,8,2.0,2.0
43740,2021HU1240331,adult,Graduate,female,white,8,2.0,2.0
43741,2021HU1241853,senior,Bachelor,male,white,8,3.0,2.0
43742,2021HU1241853,senior,Graduate,female,white,8,3.0,2.0
43743,2021HU1241926,adult,college,female,white,5,3.0,5.0
43744,2021HU1241926,adult,college,male,white,5,3.0,5.0
43745,2021HU1241926,tenager,below-high,male,white,5,3.0,5.0
43746,2021HU1241926,child,below-high,male,white,5,3.0,5.0
43747,2021HU1241926,child,below-high,female,white,5,3.0,5.0
43748,2021HU1242171,senior,college,female,white,5,1.0,1.0
43749,2021HU1242241,senior,college,male,white,8,3.0,2.0
43750,2021HU1242241,senior,High-school,female,white,8,3.0,2.0
43751,2021HU1242880,senior,High-school,male,white,5,1.0,1.0
43752,2021HU1243207,adult,Bachelor,male,white,8,2.0,5.0
43753,2021HU1243207,adult,Graduate,female,white,8,2.0,5.0
43754,2021HU1243207,tenager,below-high,male,white,8,2.0,5.0
43755,2021HU1243207,tenager,below-high,male,white,8,2.0,5.0
43756,2021HU1243207,tenager,below-high,female,white,8,2.0,5.0
43757,2021HU1243211,senior,college,male,white,9,3.0,4.0
43758,2021HU1243211,senior,Bachelor,female,white,9,3.0,4.0
43759,2021HU1243211,child,below-high,female,white,9,3.0,4.0
43760,2021HU1243211,child,below-high,male,white,9,3.0,4.0
43761,2021HU1243318,adult,Bachelor,male,white,4,2.0,6.0
43762,2021HU1243318,adult,college,female,white,4,2.0,6.0
43763,2021HU1243318,tenager,below-high,male,white,4,2.0,6.0
43764,2021HU1243318,tenager,below-high,male,white,4,2.0,6.0
43765,2021HU1243318,tenager,below-high,male,white,4,2.0,6.0
43766,2021HU1243318,tenager,below-high,female,white,4,2.0,6.0
43767,2021HU1244720,senior,High-school,female,white,4,2.0,2.0
43768,2021HU1244720,senior,college,male,white,4,2.0,2.0
43769,2021HU1245077,adult,college,male,white,3,1.0,1.0
43770,2021HU1245431,adult,High-school,male,white,6,3.0,2.0
43771,2021HU1245431,adult,High-school,female,white,6,3.0,2.0
43772,2021HU1245930,senior,college,female,white,2,2.0,1.0
43773,2021HU1246946,senior,Graduate,male,white,10,3.0,3.0
43774,2021HU1246946,tenager,below-high,female,white,10,3.0,3.0
43775,2021HU1246946,tenager,below-high,male,white,10,3.0,3.0
43776,2021HU1247099,senior,Bachelor,male,white,10,3.0,5.0
43777,2021HU1247099,senior,Bachelor,male,white,10,3.0,5.0
43778,2021HU1247099,senior,High-school,male,white,10,3.0,5.0
43779,2021HU1247099,senior,Bachelor,male,white,10,3.0,5.0
43780,2021HU1247099,adult,Bachelor,male,white,10,3.0,5.0
43781,2021HU1248078,senior,college,male,white,5,3.0,2.0
43782,2021HU1248078,senior,High-school,female,white,5,3.0,2.0
43783,2021HU1248101,young-adult,High-school,male,white,4,2.0,2.0
43784,2021HU1248101,young-adult,High-school,female,white,4,2.0,2.0
43785,2021HU1248318,senior,High-school,female,white,4,1.0,1.0
43786,2021HU1248447,senior,college,female,white,6,3.0,2.0
43787,2021HU1248447,senior,college,male,white,6,3.0,2.0
43788,2021HU1248795,senior,High-school,male,white,2,2.0,1.0
43789,2021HU1249758,adult,college,female,white,7,2.0,3.0
43790,2021HU1249758,adult,Bachelor,male,white,7,2.0,3.0
43791,2021HU1249758,tenager,below-high,male,white,7,2.0,3.0
43792,2021HU1250072,senior,Bachelor,male,white,8,2.0,2.0
43793,2021HU1250072,senior,college,female,white,8,2.0,2.0
43794,2021HU1250098,adult,Bachelor,female,white,8,2.0,5.0
43795,2021HU1250098,adult,High-school,male,white,8,2.0,5.0
43796,2021HU1250098,tenager,below-high,female,white,8,2.0,5.0
43797,2021HU1250098,tenager,below-high,female,white,8,2.0,5.0
43798,2021HU1250098,tenager,below-high,female,white,8,2.0,5.0
43799,2021HU1250271,adult,Bachelor,female,white,8,3.0,5.0
43800,2021HU1250271,adult,below-high,male,white,8,3.0,5.0
43801,2021HU1250271,tenager,below-high,male,white,8,3.0,5.0
43802,2021HU1250271,tenager,below-high,male,white,8,3.0,5.0
43803,2021HU1250271,tenager,below-high,male,white,8,3.0,5.0
43804,2021HU1250389,adult,Bachelor,female,white,9,2.0,2.0
43805,2021HU1250389,adult,college,male,white,9,2.0,2.0
43806,2021HU1250410,senior,college,female,white,4,0.0,2.0
43807,2021HU1250410,senior,college,male,white,4,0.0,2.0
43808,2021HU1250496,adult,Bachelor,female,white,7,3.0,3.0
43809,2021HU1250496,adult,Bachelor,male,white,7,3.0,3.0
43810,2021HU1250496,child,below-high,female,white,7,3.0,3.0
43811,2021HU1250601,senior,High-school,male,white,9,3.0,3.0
43812,2021HU1250601,senior,college,female,white,9,3.0,3.0
43813,2021HU1250601,adult,Bachelor,female,white,9,3.0,3.0
43814,2021HU1250661,senior,High-school,male,white,5,3.0,2.0
43815,2021HU1250661,senior,High-school,female,white,5,3.0,2.0
43816,2021HU1250829,senior,below-high,male,white,2,1.0,1.0
43817,2021HU1251188,adult,Bachelor,male,white,8,1.0,2.0
43818,2021HU1251188,young-adult,Bachelor,female,white,8,1.0,2.0
43819,2021HU1251642,adult,Graduate,female,white,8,2.0,5.0
43820,2021HU1251642,adult,college,male,white,8,2.0,5.0
43821,2021HU1251642,tenager,below-high,male,white,8,2.0,5.0
43822,2021HU1251642,tenager,below-high,male,white,8,2.0,5.0
43823,2021HU1251642,child,below-high,male,white,8,2.0,5.0
43824,2021HU1253471,senior,High-school,male,white,4,2.0,2.0
43825,2021HU1253471,senior,college,female,white,4,2.0,2.0
43826,2021HU1253861,adult,Bachelor,male,white,6,3.0,6.0
43827,2021HU1253861,adult,college,female,white,6,3.0,6.0
43828,2021HU1253861,tenager,below-high,male,white,6,3.0,6.0
43829,2021HU1253861,tenager,below-high,female,white,6,3.0,6.0
43830,2021HU1253861,tenager,below-high,male,white,6,3.0,6.0
43831,2021HU1253861,child,below-high,female,white,6,3.0,6.0
43832,2021HU1254161,adult,Bachelor,female,white,8,3.0,3.0
43833,2021HU1254161,tenager,below-high,male,white,8,3.0,3.0
43834,2021HU1254161,tenager,below-high,female,white,8,3.0,3.0
43835,2021HU1254339,senior,Graduate,male,white,8,2.0,2.0
43836,2021HU1254339,senior,college,female,white,8,2.0,2.0
43837,2021HU1254670,adult,High-school,male,white,5,2.0,1.0
43838,2021HU1254716,senior,college,female,native,10,2.0,2.0
43839,2021HU1254716,senior,Graduate,male,native,10,2.0,2.0
43840,2021HU1254794,adult,college,male,other,6,2.0,4.0
43841,2021HU1254794,adult,college,female,other,6,2.0,4.0
43842,2021HU1254794,tenager,below-high,male,other,6,2.0,4.0
43843,2021HU1254794,child,below-high,female,other,6,2.0,4.0
43844,2021HU1254810,senior,college,male,white,4,2.0,2.0
43845,2021HU1254810,senior,college,female,white,4,2.0,2.0
43846,2021HU1254932,senior,college,male,white,3,1.0,1.0
43847,2021HU1255056,adult,High-school,female,white,7,3.0,2.0
43848,2021HU1255056,adult,High-school,male,white,7,3.0,2.0
43849,2021HU1255333,adult,college,female,native,8,2.0,3.0
43850,2021HU1255333,adult,High-school,male,native,8,2.0,3.0
43851,2021HU1255333,tenager,High-school,female,native,8,2.0,3.0
43852,2021HU1255742,adult,Bachelor,female,white,6,3.0,6.0
43853,2021HU1255742,adult,Graduate,male,white,6,3.0,6.0
43854,2021HU1255742,tenager,below-high,male,white,6,3.0,6.0
43855,2021HU1255742,tenager,below-high,male,white,6,3.0,6.0
43856,2021HU1255742,tenager,below-high,male,white,6,3.0,6.0
43857,2021HU1255742,tenager,below-high,female,white,6,3.0,6.0
43858,2021HU1255746,adult,below-high,male,native,4,3.0,3.0
43859,2021HU1255746,adult,below-high,female,native,4,3.0,3.0
43860,2021HU1255746,tenager,below-high,male,native,4,3.0,3.0
43861,2021HU1256793,senior,High-school,male,white,10,3.0,3.0
43862,2021HU1256793,adult,below-high,female,white,10,3.0,3.0
43863,2021HU1256793,tenager,below-high,female,white,10,3.0,3.0
43864,2021HU1257127,adult,college,male,white,2,3.0,8.0
43865,2021HU1257127,adult,college,female,white,2,3.0,8.0
43866,2021HU1257127,tenager,below-high,female,white,2,3.0,8.0
43867,2021HU1257127,child,below-high,male,white,2,3.0,8.0
43868,2021HU1257127,child,below-high,male,white,2,3.0,8.0
43869,2021HU1257127,tenager,below-high,female,white,2,3.0,8.0
43870,2021HU1257127,tenager,below-high,male,white,2,3.0,8.0
43871,2021HU1257127,tenager,below-high,female,white,2,3.0,8.0
43872,2021HU1257702,senior,High-school,male,white,6,3.0,1.0
43873,2021HU1259470,young-adult,High-school,male,white,5,1.0,1.0
43874,2021HU1259616,senior,High-school,male,white,5,2.0,2.0
43875,2021HU1259616,adult,college,female,white,5,2.0,2.0
43876,2021HU1259875,adult,High-school,male,white,6,2.0,1.0
43877,2021HU1260059,senior,college,female,white,2,1.0,1.0
43878,2021HU1260254,adult,college,male,white,2,0.0,1.0
43879,2021HU1260375,senior,Graduate,female,white,7,2.0,2.0
43880,2021HU1260375,senior,college,male,white,7,2.0,2.0
43881,2021HU1261182,adult,Bachelor,female,white,8,3.0,4.0
43882,2021HU1261182,adult,Bachelor,male,white,8,3.0,4.0
43883,2021HU1261182,child,below-high,female,white,8,3.0,4.0
43884,2021HU1261182,child,below-high,male,white,8,3.0,4.0
43885,2021HU1261218,senior,college,female,white,2,1.0,1.0
43886,2021HU1261298,senior,High-school,female,white,3,1.0,1.0
43887,2021HU1262388,senior,college,male,white,5,3.0,2.0
43888,2021HU1262388,senior,college,female,white,5,3.0,2.0
43889,2021HU1262544,senior,college,male,white,6,2.0,1.0
43890,2021HU1263185,senior,High-school,female,white,2,1.0,1.0
43891,2021HU1263705,adult,High-school,female,white,3,2.0,1.0
43892,2021HU1264192,adult,Bachelor,female,white,10,3.0,4.0
43893,2021HU1264192,adult,college,male,white,10,3.0,4.0
43894,2021HU1264192,tenager,below-high,male,white,10,3.0,4.0
43895,2021HU1264192,tenager,below-high,female,white,10,3.0,4.0
43896,2021HU1264816,senior,High-school,female,white,8,3.0,4.0
43897,2021HU1264816,adult,Bachelor,male,white,8,3.0,4.0
43898,2021HU1264816,young-adult,college,male,white,8,3.0,4.0
43899,2021HU1264816,tenager,below-high,male,white,8,3.0,4.0
43900,2021HU1264830,senior,High-school,female,white,3,1.0,2.0
43901,2021HU1264830,senior,Bachelor,female,white,3,1.0,2.0
43902,2021HU1264844,young-adult,Graduate,male,white,5,2.0,2.0
43903,2021HU1264844,young-adult,Bachelor,female,white,5,2.0,2.0
43904,2021HU1265488,adult,college,female,white,3,1.0,1.0
43905,2021HU1265597,senior,Bachelor,male,white,3,2.0,1.0
43906,2021HU1265819,adult,High-school,male,white,6,0.0,1.0
43907,2021HU1266557,adult,High-school,male,white,5,2.0,2.0
43908,2021HU1266557,senior,below-high,female,white,5,2.0,2.0
43909,2021HU1267154,adult,Bachelor,female,white,6,2.0,2.0
43910,2021HU1267154,adult,college,male,white,6,2.0,2.0
43911,2021HU1267550,senior,below-high,male,white,2,0.0,1.0
43912,2021HU1267836,adult,High-school,male,white,7,2.0,3.0
43913,2021HU1267836,young-adult,High-school,male,white,7,2.0,3.0
43914,2021HU1267836,young-adult,High-school,male,white,7,2.0,3.0
43915,2021HU1268450,senior,college,male,white,7,1.0,2.0
43916,2021HU1268450,senior,Bachelor,female,white,7,1.0,2.0
43917,2021HU1268586,senior,High-school,male,white,2,3.0,2.0
43918,2021HU1268586,senior,High-school,female,white,2,3.0,2.0
43919,2021HU1269160,young-adult,High-school,male,white,3,1.0,3.0
43920,2021HU1269160,young-adult,below-high,male,white,3,1.0,3.0
43921,2021HU1269160,young-adult,High-school,male,white,3,1.0,3.0
43922,2021HU1269203,adult,college,female,white,6,3.0,2.0
43923,2021HU1269203,tenager,below-high,female,white,6,3.0,2.0
43924,2021HU1269782,adult,below-high,male,white,5,1.0,1.0
43925,2021HU1270016,senior,college,female,white,3,2.0,2.0
43926,2021HU1270016,senior,High-school,male,white,3,2.0,2.0
43927,2021HU1270818,senior,High-school,female,white,7,2.0,2.0
43928,2021HU1270818,senior,college,male,white,7,2.0,2.0
43929,2021HU1271852,adult,college,female,native,5,1.0,4.0
43930,2021HU1271852,tenager,below-high,male,native,5,1.0,4.0
43931,2021HU1271852,tenager,below-high,male,native,5,1.0,4.0
43932,2021HU1271852,tenager,below-high,female,native,5,1.0,4.0
43933,2021HU1272896,adult,High-school,female,white,7,3.0,2.0
43934,2021HU1272896,young-adult,college,male,white,7,3.0,2.0
43935,2021HU1274723,senior,Graduate,female,white,4,1.0,1.0
43936,2021HU1276396,adult,High-school,female,white,6,1.0,1.0
43937,2021HU1278550,senior,High-school,male,white,7,2.0,2.0
43938,2021HU1278550,senior,High-school,female,white,7,2.0,2.0
43939,2021HU1279458,adult,High-school,male,white,4,2.0,4.0
43940,2021HU1279458,adult,High-school,female,white,4,2.0,4.0
43941,2021HU1279458,tenager,below-high,female,white,4,2.0,4.0
43942,2021HU1279458,tenager,below-high,male,white,4,2.0,4.0
43943,2021HU1279459,senior,below-high,male,white,3,1.0,1.0
43944,2021HU1279702,adult,Graduate,male,white,7,2.0,5.0
43945,2021HU1279702,adult,Bachelor,female,white,7,2.0,5.0
43946,2021HU1279702,tenager,below-high,female,white,7,2.0,5.0
43947,2021HU1279702,tenager,below-high,male,white,7,2.0,5.0
43948,2021HU1279702,tenager,below-high,male,white,7,2.0,5.0
43949,2021HU1280008,adult,Bachelor,male,white,7,3.0,5.0
43950,2021HU1280008,adult,Graduate,female,white,7,3.0,5.0
43951,2021HU1280008,tenager,below-high,male,white,7,3.0,5.0
43952,2021HU1280008,tenager,below-high,male,white,7,3.0,5.0
43953,2021HU1280008,child,below-high,male,white,7,3.0,5.0
43954,2021HU1280356,adult,Graduate,female,white,6,3.0,4.0
43955,2021HU1280356,senior,Bachelor,male,white,6,3.0,4.0
43956,2021HU1280356,tenager,below-high,male,white,6,3.0,4.0
43957,2021HU1280356,tenager,below-high,male,white,6,3.0,4.0
43958,2021HU1280435,adult,Graduate,male,other,4,1.0,1.0
43959,2021HU1280736,young-adult,college,male,white,6,3.0,2.0
43960,2021HU1280736,young-adult,Bachelor,male,white,6,3.0,2.0
43961,2021HU1282175,senior,below-high,male,white,5,1.0,1.0
43962,2021HU1282567,senior,college,male,white,2,3.0,2.0
43963,2021HU1282567,senior,college,female,white,2,3.0,2.0
43964,2021HU1283911,adult,High-school,male,white,10,1.0,1.0
43965,2021HU1283931,adult,Graduate,female,white,6,3.0,2.0
43966,2021HU1283931,adult,High-school,male,white,6,3.0,2.0
43967,2021HU1283996,adult,Graduate,male,asian,10,2.0,6.0
43968,2021HU1283996,adult,Bachelor,female,asian,10,2.0,6.0
43969,2021HU1283996,tenager,below-high,female,other,10,2.0,6.0
43970,2021HU1283996,child,below-high,male,other,10,2.0,6.0
43971,2021HU1283996,child,below-high,male,other,10,2.0,6.0
43972,2021HU1283996,child,below-high,female,other,10,2.0,6.0
43973,2021HU1284025,adult,college,female,white,6,3.0,2.0
43974,2021HU1284025,young-adult,High-school,male,white,6,3.0,2.0
43975,2021HU1284042,adult,college,female,white,5,2.0,1.0
43976,2021HU1284248,adult,Bachelor,male,white,8,3.0,2.0
43977,2021HU1284248,young-adult,college,female,white,8,3.0,2.0
43978,2021HU1284969,senior,Graduate,male,white,8,3.0,4.0
43979,2021HU1284969,senior,college,female,white,8,3.0,4.0
43980,2021HU1284969,tenager,below-high,female,white,8,3.0,4.0
43981,2021HU1284969,tenager,below-high,male,white,8,3.0,4.0
43982,2021HU1285890,adult,college,male,white,8,2.0,2.0
43983,2021HU1285890,adult,Bachelor,female,white,8,2.0,2.0
43984,2021HU1286876,senior,college,female,native,2,1.0,1.0
43985,2021HU1287271,young-adult,High-school,female,white,6,3.0,4.0
43986,2021HU1287271,young-adult,Bachelor,female,white,6,3.0,4.0
43987,2021HU1287271,young-adult,Bachelor,female,white,6,3.0,4.0
43988,2021HU1287271,young-adult,Bachelor,female,white,6,3.0,4.0
43989,2021HU1287372,young-adult,college,male,white,5,1.0,1.0
43990,2021HU1287459,senior,college,female,white,8,3.0,2.0
43991,2021HU1287459,senior,college,male,white,8,3.0,2.0
43992,2021HU1287551,senior,college,male,white,8,3.0,2.0
43993,2021HU1287551,senior,college,female,white,8,3.0,2.0
43994,2021HU1287627,senior,college,female,white,5,2.0,2.0
43995,2021HU1287627,senior,college,male,white,5,2.0,2.0
43996,2021HU1288184,adult,Bachelor,female,white,5,1.0,2.0
43997,2021HU1288184,tenager,below-high,female,white,5,1.0,2.0
43998,2021HU1288292,adult,college,female,white,6,3.0,4.0
43999,2021HU1288292,tenager,below-high,male,white,6,3.0,4.0
44000,2021HU1288292,tenager,below-high,female,white,6,3.0,4.0
44001,2021HU1288292,tenager,below-high,male,white,6,3.0,4.0
44002,2021HU1288606,adult,Bachelor,male,native,4,1.0,1.0
44003,2021HU1288859,adult,college,female,white,8,2.0,2.0
44004,2021HU1288859,senior,college,male,white,8,2.0,2.0
44005,2021HU1289679,adult,Graduate,female,white,6,3.0,2.0
44006,2021HU1289679,adult,college,male,white,6,3.0,2.0
44007,2021HU1289899,senior,Bachelor,female,other,5,2.0,2.0
44008,2021HU1289899,senior,Graduate,male,other,5,2.0,2.0
44009,2021HU1289989,adult,Bachelor,female,white,6,1.0,1.0
44010,2021HU1290551,adult,Bachelor,male,white,7,3.0,2.0
44011,2021HU1290551,adult,Bachelor,female,white,7,3.0,2.0
44012,2021HU1292584,senior,Bachelor,female,white,5,1.0,1.0
44013,2021HU1293179,senior,college,male,white,6,2.0,2.0
44014,2021HU1293179,senior,college,female,white,6,2.0,2.0
44015,2021HU1293606,senior,college,male,black,5,2.0,2.0
44016,2021HU1293606,adult,High-school,male,black,5,2.0,2.0
44017,2021HU1293714,senior,High-school,female,white,6,3.0,1.0
44018,2021HU1294321,young-adult,college,male,white,4,1.0,1.0
44019,2021HU1294540,senior,college,female,native,6,2.0,1.0
44020,2021HU1295085,senior,college,female,white,3,0.0,1.0
44021,2021HU1295172,senior,below-high,female,white,3,2.0,2.0
44022,2021HU1295172,senior,college,male,white,3,2.0,2.0
44023,2021HU1296971,adult,High-school,female,white,4,2.0,2.0
44024,2021HU1296971,tenager,below-high,female,white,4,2.0,2.0
44025,2021HU1297173,adult,college,male,white,8,3.0,5.0
44026,2021HU1297173,adult,Graduate,female,white,8,3.0,5.0
44027,2021HU1297173,tenager,below-high,female,white,8,3.0,5.0
44028,2021HU1297173,tenager,below-high,female,white,8,3.0,5.0
44029,2021HU1297173,tenager,below-high,female,white,8,3.0,5.0
44030,2021HU1297878,adult,Graduate,female,white,6,3.0,2.0
44031,2021HU1297878,adult,college,male,white,6,3.0,2.0
44032,2021HU1298047,adult,college,female,white,7,3.0,3.0
44033,2021HU1298047,adult,High-school,male,white,7,3.0,3.0
44034,2021HU1298047,tenager,below-high,female,white,7,3.0,3.0
44035,2021HU1298434,adult,Bachelor,female,white,6,2.0,1.0
44036,2021HU1298452,adult,Bachelor,female,asian,3,1.0,1.0
44037,2021HU1298574,adult,Bachelor,female,white,7,2.0,3.0
44038,2021HU1298574,adult,college,male,white,7,2.0,3.0
44039,2021HU1298574,child,below-high,male,white,7,2.0,3.0
44040,2021HU1298891,adult,Bachelor,female,white,7,3.0,5.0
44041,2021HU1298891,adult,college,male,white,7,3.0,5.0
44042,2021HU1298891,tenager,below-high,female,white,7,3.0,5.0
44043,2021HU1298891,tenager,below-high,female,white,7,3.0,5.0
44044,2021HU1298891,tenager,below-high,male,white,7,3.0,5.0
44045,2021HU1298951,adult,college,female,white,2,1.0,1.0
44046,2021HU1299116,senior,college,female,white,3,0.0,1.0
44047,2021HU1299247,adult,college,male,white,6,2.0,3.0
44048,2021HU1299247,tenager,below-high,female,white,6,2.0,3.0
44049,2021HU1299247,tenager,below-high,male,white,6,2.0,3.0
