,SERIALNO,NP,VEH,HINCP,WIF
20130,2021HU0569655,1,2.0,17000.0,
20131,2021HU0569692,1,1.0,38000.0,
20132,2021HU0571225,1,1.0,12400.0,
20133,2021HU0572090,2,1.0,49000.0,1.0
20134,2021HU0572352,3,3.0,101250.0,3.0
20135,2021HU0572420,3,3.0,47500.0,3.0
20136,2021HU0572835,2,3.0,114700.0,2.0
20137,2021HU0573362,2,2.0,105000.0,1.0
20138,2021HU0573606,2,2.0,32200.0,0.0
20139,2021HU0573849,2,2.0,34100.0,1.0
20140,2021HU0574821,1,2.0,17410.0,
20141,2021HU0575085,0,,,
20142,2021HU0575192,2,2.0,158000.0,2.0
20143,2021HU0575648,4,3.0,125050.0,2.0
20144,2021HU0576378,2,5.0,77000.0,2.0
20145,2021HU0576453,5,3.0,44700.0,1.0
20146,2021HU0576732,1,1.0,7000.0,
20147,2021HU0577445,1,2.0,61000.0,
20148,2021HU0577471,0,,,
20149,2021HU0577670,1,1.0,47600.0,
20150,2021HU0579603,2,3.0,140000.0,2.0
20151,2021HU0579838,1,1.0,42000.0,
20152,2021HU0579992,3,2.0,103300.0,0.0
20153,2021HU0580053,1,1.0,90300.0,
20154,2021HU0581257,5,2.0,126400.0,3.0
20155,2021HU0581468,4,2.0,69000.0,2.0
20156,2021HU0582043,0,,,
20157,2021HU0582101,0,,,
20158,2021HU0582458,2,3.0,23100.0,
20159,2021HU0582697,0,,,
20160,2021HU0582816,0,,,
20161,2021HU0583001,1,1.0,0.0,
20162,2021HU0583238,5,1.0,65300.0,1.0
20163,2021HU0583277,4,5.0,84000.0,2.0
20164,2021HU0583346,3,2.0,200000.0,2.0
20165,2021HU0583613,4,4.0,102000.0,3.0
20166,2021HU0583724,2,2.0,34300.0,0.0
20167,2021HU0584120,1,2.0,29000.0,
20168,2021HU0584140,2,2.0,50000.0,2.0
20169,2021HU0584537,1,4.0,36000.0,
20170,2021HU0585052,4,2.0,215000.0,2.0
20171,2021HU0586060,4,3.0,110000.0,3.0
20172,2021HU0586360,1,3.0,15000.0,
20173,2021HU0587723,3,5.0,51300.0,2.0
20174,2021HU0587909,2,2.0,71400.0,2.0
20175,2021HU0588364,2,3.0,0.0,0.0
20176,2021HU0588782,2,2.0,66000.0,2.0
20177,2021HU0589131,1,2.0,42000.0,
20178,2021HU0589735,1,2.0,80000.0,
20179,2021HU0590257,5,1.0,102000.0,2.0
20180,2021HU0590483,0,,,
20181,2021HU0590484,3,4.0,100300.0,2.0
20182,2021HU0590515,1,1.0,46900.0,
20183,2021HU0590830,2,2.0,26700.0,0.0
20184,2021HU0591473,2,3.0,57000.0,1.0
20185,2021HU0591517,1,2.0,42000.0,
20186,2021HU0592038,3,5.0,86800.0,1.0
20187,2021HU0592043,1,1.0,57000.0,
20188,2021HU0592082,1,1.0,121000.0,
20189,2021HU0592917,1,2.0,22300.0,
20190,2021HU0593210,2,4.0,51600.0,1.0
20191,2021HU0593742,2,3.0,100000.0,
20192,2021HU0594056,4,4.0,60400.0,2.0
20193,2021HU0594264,2,2.0,48000.0,0.0
20194,2021HU0594410,2,3.0,98600.0,2.0
20195,2021HU0594740,5,4.0,125000.0,3.0
20196,2021HU0595000,2,2.0,43400.0,1.0
20197,2021HU0595590,5,2.0,24300.0,2.0
20198,2021HU0595716,2,1.0,15600.0,1.0
20199,2021HU0596563,5,2.0,50440.0,1.0
20200,2021HU0596811,3,3.0,72790.0,2.0
20201,2021HU0597057,4,3.0,100000.0,1.0
20202,2021HU0597368,1,0.0,13400.0,
20203,2021HU0597517,1,2.0,24600.0,
20204,2021HU0597865,4,2.0,160000.0,2.0
20205,2021HU0598445,4,3.0,77000.0,2.0
20206,2021HU0598567,5,3.0,124000.0,2.0
20207,2021HU0598688,2,3.0,22100.0,0.0
20208,2021HU0598954,1,1.0,91100.0,
20209,2021HU0599020,2,2.0,184800.0,1.0
20210,2021HU0599043,2,2.0,82800.0,2.0
20211,2021HU0599580,2,2.0,152600.0,2.0
20212,2021HU0600375,2,4.0,154000.0,2.0
20213,2021HU0600726,0,,,
20214,2021HU0601074,2,2.0,177500.0,2.0
20215,2021HU0601094,1,1.0,16800.0,
20216,2021HU0601274,0,,,
20217,2021HU0601384,1,0.0,13700.0,
20218,2021HU0601423,2,3.0,88500.0,2.0
20219,2021HU0602286,2,3.0,95000.0,2.0
20220,2021HU0602711,2,3.0,97820.0,0.0
20221,2021HU0602830,0,,,
20222,2021HU0603052,4,2.0,173500.0,2.0
20223,2021HU0603194,2,2.0,26400.0,1.0
20224,2021HU0603282,2,2.0,55500.0,0.0
20225,2021HU0603559,1,1.0,11300.0,
20226,2021HU0604132,4,4.0,58000.0,2.0
20227,2021HU0604597,1,2.0,50000.0,
20228,2021HU0604900,3,2.0,52800.0,2.0
20229,2021HU0605497,3,2.0,67000.0,
20230,2021HU0605806,0,,,
20231,2021HU0606172,5,2.0,200000.0,2.0
20232,2021HU0607317,2,2.0,92600.0,1.0
20233,2021HU0608415,10,1.0,36000.0,1.0
20234,2021HU0608560,2,1.0,80000.0,1.0
20235,2021HU0608581,5,2.0,95200.0,1.0
20236,2021HU0608610,1,3.0,26400.0,
20237,2021HU0608929,1,1.0,68020.0,
20238,2021HU0609795,2,5.0,66000.0,2.0
20239,2021HU0611239,2,2.0,8750.0,
20240,2021HU0611499,6,2.0,98600.0,2.0
20241,2021HU0611755,2,2.0,120000.0,2.0
20242,2021HU0611825,3,4.0,69540.0,3.0
20243,2021HU0612117,1,2.0,1800.0,
20244,2021HU0612167,2,0.0,2400.0,
20245,2021HU0612208,2,3.0,77800.0,2.0
20246,2021HU0612976,1,2.0,20000.0,
20247,2021HU0613126,1,1.0,10800.0,
20248,2021HU0613127,3,4.0,52520.0,
20249,2021HU0613373,1,1.0,50500.0,
20250,2021HU0613504,2,2.0,57380.0,1.0
20251,2021HU0614233,4,2.0,85000.0,2.0
20252,2021HU0614607,2,2.0,172500.0,2.0
20253,2021HU0615060,2,2.0,222200.0,2.0
20254,2021HU0615583,2,1.0,28700.0,
20255,2021HU0615729,3,2.0,0.0,0.0
20256,2021HU0616748,2,1.0,51100.0,2.0
20257,2021HU0616953,2,3.0,119000.0,2.0
20258,2021HU0617087,0,,,
20259,2021HU0617124,1,3.0,31900.0,
20260,2021HU0617251,4,4.0,88800.0,3.0
20261,2021HU0617608,4,2.0,64000.0,1.0
20262,2021HU0617837,3,3.0,54200.0,2.0
20263,2021HU0618324,2,2.0,72000.0,2.0
20264,2021HU0618425,2,3.0,59980.0,
20265,2021HU0619350,1,1.0,33000.0,
20266,2021HU0619660,2,1.0,30000.0,1.0
20267,2021HU0619890,2,2.0,102200.0,2.0
20268,2021HU0620291,5,4.0,186400.0,3.0
20269,2021HU0621256,2,4.0,78000.0,2.0
20270,2021HU0621535,5,3.0,9500.0,0.0
20271,2021HU0621737,3,2.0,46800.0,2.0
20272,2021HU0621859,2,3.0,116100.0,2.0
20273,2021HU0621957,0,,,
20274,2021HU0622208,1,1.0,124000.0,
20275,2021HU0622325,5,3.0,122000.0,2.0
20276,2021HU0622563,2,2.0,137900.0,2.0
20277,2021HU0623459,1,1.0,46900.0,
20278,2021HU0623476,5,2.0,120600.0,2.0
20279,2021HU0623977,0,,,
20280,2021HU0624197,1,1.0,14550.0,
20281,2021HU0624369,2,2.0,95000.0,
20282,2021HU0624454,2,0.0,80300.0,
20283,2021HU0624547,4,3.0,98000.0,3.0
20284,2021HU0624868,2,3.0,145000.0,1.0
20285,2021HU0625775,1,1.0,8700.0,
20286,2021HU0626377,1,1.0,90000.0,
20287,2021HU0626392,6,4.0,90000.0,2.0
20288,2021HU0626418,2,6.0,83000.0,2.0
20289,2021HU0626568,3,3.0,133200.0,3.0
20290,2021HU0627110,4,6.0,41700.0,2.0
20291,2021HU0627859,6,2.0,220300.0,2.0
20292,2021HU0628021,0,,,
20293,2021HU0628295,2,5.0,94400.0,
20294,2021HU0628445,2,2.0,160000.0,2.0
20295,2021HU0628454,1,1.0,12700.0,
20296,2021HU0628473,3,3.0,59000.0,2.0
20297,2021HU0628682,2,1.0,67000.0,1.0
20298,2021HU0628701,2,4.0,111700.0,2.0
20299,2021HU0629998,1,1.0,50000.0,
20300,2021HU0630754,2,3.0,204200.0,1.0
20301,2021HU0630945,0,,,
20302,2021HU0631099,3,2.0,36000.0,1.0
20303,2021HU0631756,8,3.0,99000.0,3.0
20304,2021HU0632372,2,3.0,70000.0,2.0
20305,2021HU0633527,1,1.0,5000.0,
20306,2021HU0633548,1,2.0,40000.0,
20307,2021HU0633929,2,2.0,49300.0,0.0
20308,2021HU0634064,2,6.0,48760.0,1.0
20309,2021HU0634932,2,1.0,12500.0,1.0
20310,2021HU0635010,1,1.0,27000.0,
20311,2021HU0635041,3,6.0,100780.0,3.0
20312,2021HU0636127,1,1.0,48020.0,
20313,2021HU0636665,2,2.0,156100.0,2.0
20314,2021HU0637079,1,2.0,17600.0,
20315,2021HU0637355,0,,,
20316,2021HU0637686,4,2.0,125000.0,1.0
20317,2021HU0637939,5,2.0,28500.0,1.0
20318,2021HU0638650,2,3.0,50000.0,1.0
20319,2021HU0639058,2,4.0,52800.0,
20320,2021HU0639126,3,1.0,3000.0,1.0
20321,2021HU0639324,2,3.0,183000.0,2.0
20322,2021HU0640390,3,3.0,40400.0,1.0
20323,2021HU0640408,3,2.0,60000.0,1.0
20324,2021HU0640440,0,,,
20325,2021HU0640567,2,3.0,98700.0,0.0
20326,2021HU0641286,6,3.0,121800.0,2.0
20327,2021HU0642046,2,2.0,53600.0,1.0
20328,2021HU0642356,4,5.0,171300.0,2.0
20329,2021HU0642371,2,3.0,44300.0,1.0
20330,2021HU0642670,2,2.0,102000.0,1.0
20331,2021HU0643795,2,2.0,99000.0,2.0
20332,2021HU0643850,1,3.0,29500.0,
20333,2021HU0644203,1,1.0,50000.0,
20334,2021HU0644538,2,2.0,47000.0,1.0
20335,2021HU0644893,0,,,
20336,2021HU0645034,2,1.0,32000.0,2.0
20337,2021HU0645187,2,2.0,121060.0,2.0
20338,2021HU0645323,5,3.0,80000.0,2.0
20339,2021HU0646433,2,1.0,33100.0,0.0
20340,2021HU0646709,2,2.0,87180.0,0.0
20341,2021HU0647058,2,4.0,117200.0,1.0
20342,2021HU0647418,3,3.0,67400.0,
20343,2021HU0647735,2,4.0,65400.0,1.0
20344,2021HU0647768,3,5.0,117000.0,3.0
20345,2021HU0648199,1,1.0,52000.0,
20346,2021HU0648584,3,2.0,95000.0,2.0
20347,2021HU0649169,2,2.0,42000.0,1.0
20348,2021HU0649497,2,2.0,177000.0,1.0
20349,2021HU0649751,1,1.0,35000.0,
20350,2021HU0650298,2,2.0,55300.0,0.0
20351,2021HU0650475,0,,,
20352,2021HU0650691,2,4.0,289800.0,2.0
20353,2021HU0651232,5,5.0,95000.0,3.0
20354,2021HU0652700,1,1.0,38300.0,
20355,2021HU0652736,3,2.0,31000.0,0.0
20356,2021HU0653214,4,3.0,162000.0,3.0
20357,2021HU0653946,6,2.0,260000.0,2.0
20358,2021HU0654037,2,1.0,23500.0,0.0
20359,2021HU0654199,1,1.0,40500.0,
20360,2021HU0655767,0,,,
20361,2021HU0657087,3,2.0,61900.0,3.0
20362,2021HU0657133,5,3.0,153500.0,3.0
20363,2021HU0657619,5,4.0,74000.0,1.0
20364,2021HU0657627,2,1.0,36000.0,1.0
20365,2021HU0657684,2,2.0,115100.0,1.0
20366,2021HU0657963,0,,,
20367,2021HU0658080,0,,,
20368,2021HU0658936,0,,,
20369,2021HU0659320,1,2.0,90200.0,
20370,2021HU0659407,2,5.0,452100.0,2.0
20371,2021HU0660182,2,3.0,42000.0,1.0
20372,2021HU0660508,7,2.0,37300.0,1.0
20373,2021HU0660602,3,3.0,120000.0,1.0
20374,2021HU0661709,2,1.0,20000.0,0.0
20375,2021HU0662105,4,3.0,101000.0,2.0
20376,2021HU0662478,2,2.0,207100.0,0.0
20377,2021HU0662828,1,2.0,13600.0,
20378,2021HU0663145,0,,,
20379,2021HU0663454,1,1.0,22460.0,
20380,2021HU0663457,2,2.0,90000.0,1.0
20381,2021HU0663646,3,4.0,177400.0,1.0
20382,2021HU0663673,2,2.0,30600.0,
20383,2021HU0663727,3,4.0,133900.0,1.0
20384,2021HU0664323,1,1.0,1500.0,
20385,2021HU0664344,6,0.0,9800.0,0.0
20386,2021HU0665390,2,1.0,44300.0,1.0
20387,2021HU0665686,1,1.0,10000.0,
20388,2021HU0665746,2,2.0,31000.0,1.0
20389,2021HU0667046,1,1.0,24700.0,
20390,2021HU0667049,2,2.0,98400.0,0.0
20391,2021HU0667413,1,2.0,30200.0,
20392,2021HU0667683,1,1.0,48000.0,
20393,2021HU0667791,1,2.0,91500.0,
20394,2021HU0668231,2,3.0,114000.0,
20395,2021HU0668642,6,2.0,98000.0,2.0
20396,2021HU0668692,0,,,
20397,2021HU0668857,2,1.0,30100.0,
20398,2021HU0668995,2,3.0,64000.0,2.0
20399,2021HU0669041,3,2.0,270000.0,2.0
20400,2021HU0669138,2,3.0,43900.0,0.0
20401,2021HU0669214,1,1.0,37000.0,
20402,2021HU0669606,4,4.0,122000.0,3.0
20403,2021HU0669667,1,1.0,14370.0,
20404,2021HU0670482,1,1.0,42000.0,
20405,2021HU0670641,1,1.0,15300.0,
20406,2021HU0671380,5,3.0,54100.0,1.0
20407,2021HU0671820,2,4.0,80800.0,1.0
20408,2021HU0672072,2,1.0,0.0,0.0
20409,2021HU0672569,3,6.0,170500.0,3.0
20410,2021HU0672673,2,3.0,94000.0,2.0
20411,2021HU0673112,2,2.0,99000.0,1.0
20412,2021HU0673223,1,1.0,10100.0,
20413,2021HU0673614,4,4.0,46900.0,1.0
20414,2021HU0673739,1,1.0,36000.0,
20415,2021HU0673859,4,2.0,133000.0,2.0
20416,2021HU0674023,1,0.0,11300.0,
20417,2021HU0674171,5,2.0,175000.0,2.0
20418,2021HU0674214,3,4.0,60300.0,2.0
20419,2021HU0674396,1,1.0,27000.0,
20420,2021HU0675344,0,,,
20421,2021HU0676072,0,,,
20422,2021HU0676096,2,2.0,23600.0,1.0
20423,2021HU0676284,2,1.0,67900.0,2.0
20424,2021HU0676310,3,3.0,63000.0,1.0
20425,2021HU0676361,0,,,
20426,2021HU0676459,3,1.0,49000.0,1.0
20427,2021HU0676817,1,2.0,11200.0,
20428,2021HU0677403,1,3.0,70000.0,
20429,2021HU0677597,1,1.0,97100.0,
20430,2021HU0678174,1,3.0,106050.0,
20431,2021HU0678536,2,3.0,79000.0,
20432,2021HU0678713,4,3.0,75000.0,1.0
20433,2021HU0679075,4,2.0,108000.0,1.0
20434,2021HU0679237,1,1.0,55000.0,
20435,2021HU0679509,2,3.0,208800.0,
20436,2021HU0680218,5,4.0,119500.0,2.0
20437,2021HU0680537,3,3.0,24400.0,3.0
20438,2021HU0682483,1,2.0,70000.0,
20439,2021HU0682551,2,3.0,63600.0,1.0
20440,2021HU0684734,4,2.0,103000.0,2.0
20441,2021HU0684788,0,,,
20442,2021HU0684948,2,3.0,94800.0,2.0
20443,2021HU0685086,5,2.0,175000.0,2.0
20444,2021HU0685221,1,1.0,28000.0,
20445,2021HU0685356,0,,,
20446,2021HU0685539,1,1.0,15900.0,
20447,2021HU0685753,3,3.0,611000.0,2.0
20448,2021HU0685841,4,4.0,149270.0,3.0
20449,2021HU0686047,4,2.0,35000.0,1.0
20450,2021HU0687070,2,4.0,56800.0,0.0
20451,2021HU0687090,2,3.0,80000.0,2.0
20452,2021HU0687404,2,2.0,91100.0,1.0
20453,2021HU0687458,4,3.0,180000.0,2.0
20454,2021HU0687797,4,2.0,17300.0,0.0
20455,2021HU0688086,5,6.0,135000.0,3.0
20456,2021HU0688334,1,1.0,54000.0,
20457,2021HU0688483,1,1.0,20000.0,
20458,2021HU0688596,6,2.0,115000.0,3.0
20459,2021HU0689297,1,2.0,24700.0,
20460,2021HU0690482,2,2.0,24620.0,0.0
20461,2021HU0690717,2,2.0,22000.0,1.0
20462,2021HU0691321,1,1.0,35000.0,
20463,2021HU0691339,2,2.0,55000.0,2.0
20464,2021HU0691698,4,4.0,97000.0,2.0
20465,2021HU0691837,3,2.0,23300.0,1.0
20466,2021HU0692242,0,,,
20467,2021HU0692290,0,,,
20468,2021HU0692494,5,2.0,38200.0,2.0
20469,2021HU0692801,0,,,
20470,2021HU0693115,2,2.0,81800.0,0.0
20471,2021HU0693181,1,1.0,62000.0,
20472,2021HU0693572,2,4.0,65000.0,2.0
20473,2021HU0693765,2,3.0,22300.0,0.0
20474,2021HU0694056,2,2.0,60000.0,2.0
20475,2021HU0694121,2,2.0,96000.0,2.0
20476,2021HU0694157,2,2.0,145100.0,2.0
20477,2021HU0694780,3,0.0,10000.0,1.0
20478,2021HU0695309,1,2.0,61100.0,
20479,2021HU0695325,2,2.0,102000.0,2.0
20480,2021HU0695410,2,2.0,55100.0,2.0
20481,2021HU0695859,2,3.0,109000.0,2.0
20482,2021HU0696064,6,2.0,15920.0,1.0
20483,2021HU0696278,1,1.0,11100.0,
20484,2021HU0696619,1,2.0,55000.0,
20485,2021HU0696632,0,,,
20486,2021HU0697108,5,2.0,72000.0,2.0
20487,2021HU0697312,4,1.0,15600.0,0.0
20488,2021HU0697950,5,1.0,0.0,0.0
20489,2021HU0698258,4,4.0,100000.0,2.0
20490,2021HU0699051,0,,,
20491,2021HU0699127,2,0.0,112000.0,2.0
20492,2021HU0700233,2,4.0,73740.0,0.0
20493,2021HU0700668,1,1.0,27000.0,
20494,2021HU0701704,4,6.0,80000.0,2.0
20495,2021HU0702724,2,2.0,60000.0,2.0
20496,2021HU0702765,1,1.0,39600.0,
20497,2021HU0702886,1,4.0,16300.0,
20498,2021HU0702993,2,2.0,8000.0,0.0
20499,2021HU0703719,1,0.0,21600.0,
20500,2021HU0703787,2,2.0,67400.0,0.0
20501,2021HU0704165,2,1.0,30000.0,1.0
20502,2021HU0704859,2,3.0,68200.0,
20503,2021HU0705695,2,3.0,237500.0,2.0
20504,2021HU0706136,2,2.0,56400.0,2.0
20505,2021HU0706478,1,1.0,9600.0,
20506,2021HU0706916,0,,,
20507,2021HU0707245,1,1.0,55500.0,
20508,2021HU0707828,2,2.0,45000.0,
20509,2021HU0708159,1,1.0,18000.0,
20510,2021HU0708567,1,1.0,10000.0,
20511,2021HU0709582,0,,,
20512,2021HU0709673,2,2.0,51500.0,2.0
20513,2021HU0709818,3,2.0,67000.0,1.0
20514,2021HU0709878,0,,,
20515,2021HU0709908,2,2.0,57800.0,
20516,2021HU0710619,3,2.0,63000.0,1.0
20517,2021HU0711383,1,1.0,54000.0,
20518,2021HU0711425,2,2.0,55100.0,2.0
20519,2021HU0712334,0,,,
20520,2021HU0712361,2,2.0,69020.0,2.0
20521,2021HU0712391,1,1.0,60000.0,
20522,2021HU0712546,1,2.0,80.0,
20523,2021HU0712875,3,2.0,44000.0,1.0
20524,2021HU0712894,6,2.0,73000.0,3.0
20525,2021HU0713190,1,2.0,60000.0,
20526,2021HU0713280,0,,,
20527,2021HU0713553,1,0.0,10700.0,
20528,2021HU0713857,1,3.0,12400.0,
20529,2021HU0714219,3,2.0,15700.0,2.0
20530,2021HU0714539,2,2.0,21400.0,1.0
20531,2021HU0714867,1,1.0,53000.0,
20532,2021HU0715119,1,1.0,144000.0,
20533,2021HU0715152,2,2.0,145000.0,2.0
20534,2021HU0715926,2,3.0,70000.0,2.0
20535,2021HU0716813,1,1.0,51600.0,
20536,2021HU0716831,4,2.0,87000.0,2.0
20537,2021HU0717136,3,2.0,123000.0,0.0
20538,2021HU0717851,2,4.0,102900.0,2.0
20539,2021HU0717944,4,4.0,40000.0,
20540,2021HU0718690,2,5.0,33000.0,2.0
20541,2021HU0718852,1,1.0,40000.0,
20542,2021HU0719600,0,,,
20543,2021HU0719652,2,2.0,132500.0,0.0
20544,2021HU0720149,2,2.0,62000.0,1.0
20545,2021HU0720189,2,2.0,37800.0,1.0
20546,2021HU0720648,2,3.0,113600.0,2.0
20547,2021HU0720959,1,3.0,36200.0,
20548,2021HU0721179,1,2.0,20000.0,
20549,2021HU0721311,2,3.0,74000.0,2.0
20550,2021HU0721768,2,2.0,71600.0,2.0
20551,2021HU0721787,3,2.0,75700.0,1.0
20552,2021HU0722068,0,,,
20553,2021HU0722277,1,3.0,9000.0,
20554,2021HU0722665,2,3.0,35100.0,0.0
20555,2021HU0722998,2,3.0,115000.0,2.0
20556,2021HU0723068,0,,,
20557,2021HU0723149,1,1.0,50200.0,
20558,2021HU0723217,5,3.0,64300.0,2.0
20559,2021HU0723253,0,,,
20560,2021HU0723809,1,0.0,8700.0,
20561,2021HU0723936,2,3.0,10800.0,1.0
20562,2021HU0724203,1,1.0,145000.0,
20563,2021HU0724210,2,3.0,132600.0,0.0
20564,2021HU0724403,3,1.0,57000.0,1.0
20565,2021HU0724406,1,1.0,15000.0,
20566,2021HU0724612,1,1.0,98000.0,
20567,2021HU0724835,1,4.0,40000.0,
20568,2021HU0725029,2,1.0,25400.0,1.0
20569,2021HU0725587,1,1.0,12000.0,
20570,2021HU0725620,4,3.0,86600.0,1.0
20571,2021HU0726973,2,4.0,71200.0,
20572,2021HU0727585,1,1.0,15000.0,
20573,2021HU0728038,1,0.0,156400.0,
20574,2021HU0728174,4,2.0,85400.0,2.0
20575,2021HU0728442,1,1.0,20700.0,
20576,2021HU0728458,2,3.0,110000.0,2.0
20577,2021HU0728603,1,3.0,1600.0,
20578,2021HU0728624,1,1.0,39300.0,
20579,2021HU0728860,4,2.0,110500.0,2.0
20580,2021HU0729033,3,4.0,82200.0,2.0
20581,2021HU0729371,1,1.0,37000.0,
20582,2021HU0729976,5,3.0,121000.0,3.0
20583,2021HU0730020,2,3.0,21900.0,
20584,2021HU0730174,2,2.0,153000.0,
20585,2021HU0730587,2,3.0,74500.0,1.0
20586,2021HU0730724,1,0.0,9500.0,
20587,2021HU0730955,2,1.0,38000.0,1.0
20588,2021HU0731372,2,2.0,46500.0,2.0
20589,2021HU0731399,2,2.0,82000.0,2.0
20590,2021HU0731621,3,2.0,101000.0,2.0
20591,2021HU0731942,1,0.0,11100.0,
20592,2021HU0732167,2,2.0,134400.0,1.0
20593,2021HU0732385,1,2.0,106100.0,
20594,2021HU0733159,1,3.0,77100.0,
20595,2021HU0733702,2,1.0,27200.0,1.0
20596,2021HU0733794,2,2.0,38100.0,2.0
20597,2021HU0734008,2,2.0,76000.0,2.0
20598,2021HU0734431,1,0.0,160100.0,
20599,2021HU0735070,1,2.0,105000.0,
20600,2021HU0735133,1,1.0,60700.0,
20601,2021HU0735553,4,4.0,139900.0,2.0
20602,2021HU0735604,2,2.0,57000.0,2.0
20603,2021HU0735638,2,2.0,62300.0,1.0
20604,2021HU0735838,3,2.0,132300.0,2.0
20605,2021HU0736229,2,2.0,26600.0,0.0
20606,2021HU0736357,4,6.0,145200.0,3.0
20607,2021HU0736842,3,3.0,25800.0,1.0
20608,2021HU0737139,1,1.0,25000.0,
20609,2021HU0737153,3,1.0,12200.0,1.0
20610,2021HU0737270,1,1.0,56400.0,
20611,2021HU0737642,3,2.0,244000.0,2.0
20612,2021HU0738330,1,1.0,49300.0,
20613,2021HU0738361,5,3.0,72000.0,2.0
20614,2021HU0738831,2,2.0,130300.0,2.0
20615,2021HU0739461,3,3.0,72500.0,3.0
20616,2021HU0739642,2,4.0,60000.0,1.0
20617,2021HU0740186,2,2.0,131000.0,2.0
20618,2021HU0740327,2,2.0,52800.0,
20619,2021HU0740392,2,2.0,35000.0,2.0
20620,2021HU0740428,4,2.0,90000.0,2.0
20621,2021HU0740760,1,1.0,70000.0,
20622,2021HU0741070,4,4.0,125500.0,3.0
20623,2021HU0741179,1,2.0,18000.0,
20624,2021HU0741610,2,2.0,140000.0,2.0
20625,2021HU0741772,2,2.0,89000.0,
20626,2021HU0742092,4,3.0,135000.0,3.0
20627,2021HU0742096,2,2.0,65900.0,1.0
20628,2021HU0742164,2,0.0,106500.0,2.0
20629,2021HU0742252,1,1.0,56000.0,
20630,2021HU0742594,1,2.0,3500.0,
20631,2021HU0743014,3,4.0,103500.0,2.0
20632,2021HU0743197,1,1.0,27380.0,
20633,2021HU0744377,1,1.0,19300.0,
20634,2021HU0744527,1,1.0,50000.0,
20635,2021HU0744725,2,3.0,238000.0,
20636,2021HU0745160,2,2.0,94000.0,2.0
20637,2021HU0745631,4,2.0,156000.0,2.0
20638,2021HU0745797,0,,,
20639,2021HU0745828,2,4.0,62200.0,1.0
20640,2021HU0745912,1,1.0,60000.0,
20641,2021HU0746227,2,3.0,48400.0,2.0
20642,2021HU0746495,2,1.0,22000.0,
20643,2021HU0746503,1,1.0,12000.0,
20644,2021HU0746894,3,3.0,57000.0,2.0
20645,2021HU0747745,2,2.0,159000.0,2.0
20646,2021HU0747771,1,1.0,41000.0,
20647,2021HU0747974,2,4.0,106500.0,2.0
20648,2021HU0748450,2,3.0,59900.0,2.0
20649,2021HU0748559,1,1.0,15400.0,
20650,2021HU0748632,2,2.0,77500.0,2.0
20651,2021HU0749217,1,1.0,22750.0,
20652,2021HU0749277,1,2.0,20040.0,
20653,2021HU0750137,1,1.0,35000.0,
20654,2021HU0750618,3,2.0,116000.0,2.0
20655,2021HU0751047,2,5.0,82000.0,2.0
20656,2021HU0751458,2,3.0,71100.0,1.0
20657,2021HU0751878,2,2.0,106840.0,0.0
20658,2021HU0752035,5,2.0,80000.0,2.0
20659,2021HU0752772,2,2.0,24000.0,0.0
20660,2021HU0753084,1,3.0,42100.0,
20661,2021HU0753406,1,1.0,40800.0,
20662,2021HU0753451,5,2.0,179600.0,2.0
20663,2021HU0754726,2,3.0,40700.0,0.0
20664,2021HU0754776,1,1.0,67000.0,
20665,2021HU0755189,0,,,
20666,2021HU0755454,2,2.0,74680.0,1.0
20667,2021HU0755917,1,1.0,60000.0,
20668,2021HU0756090,2,2.0,76700.0,1.0
20669,2021HU0756170,3,3.0,50300.0,2.0
20670,2021HU0756389,2,3.0,34000.0,
20671,2021HU0756495,1,1.0,42500.0,
20672,2021HU0756542,6,4.0,90240.0,3.0
20673,2021HU0757118,2,2.0,104700.0,2.0
20674,2021HU0757131,2,6.0,110600.0,0.0
20675,2021HU0757263,3,4.0,110000.0,2.0
20676,2021HU0757590,1,1.0,43700.0,
20677,2021HU0757759,1,1.0,33630.0,
20678,2021HU0758320,0,,,
20679,2021HU0758483,2,3.0,74000.0,1.0
20680,2021HU0759450,6,4.0,90000.0,2.0
20681,2021HU0759914,3,3.0,270000.0,3.0
20682,2021HU0760227,0,,,
20683,2021HU0760322,1,0.0,0.0,
20684,2021HU0760350,5,5.0,100000.0,2.0
20685,2021HU0760632,0,,,
20686,2021HU0761804,2,2.0,67440.0,0.0
20687,2021HU0761935,2,3.0,133600.0,1.0
20688,2021HU0764033,1,1.0,44300.0,
20689,2021HU0764280,4,5.0,85800.0,2.0
20690,2021HU0764438,2,3.0,86600.0,2.0
20691,2021HU0764688,5,3.0,35900.0,2.0
20692,2021HU0764711,7,3.0,75600.0,3.0
20693,2021HU0764982,2,3.0,59000.0,2.0
20694,2021HU0765016,1,2.0,80000.0,
20695,2021HU0765507,4,4.0,585700.0,3.0
20696,2021HU0765595,2,2.0,180000.0,2.0
20697,2021HU0765624,3,5.0,94940.0,2.0
20698,2021HU0765780,2,3.0,39100.0,2.0
20699,2021HU0765953,2,2.0,12700.0,0.0
20700,2021HU0766333,1,2.0,21000.0,
20701,2021HU0766641,2,2.0,73300.0,2.0
20702,2021HU0767519,5,4.0,172000.0,2.0
20703,2021HU0767690,2,2.0,75000.0,
20704,2021HU0768189,2,2.0,64600.0,1.0
20705,2021HU0768630,4,2.0,114000.0,2.0
20706,2021HU0768973,1,3.0,102500.0,
20707,2021HU0769135,3,3.0,139600.0,2.0
