Household Identifier,Person Identifier,"Incrementing travel day trip number, starting at 1 for each person in the file",Trip Start Time (HHMM),Trip End Time (HHMM),Trip Duration in Minutes,"Trip distance in miles, derived from route geometry returned by Google Maps API, or from reported loop-trip distance","Trip Mode, derived",Count of People on Trip,Count of Household Members on Trip,Household Vehicle Identifier Used on Trip,Transit wait time in minutes,Count of Transfers,Trip Time to Transit Station in Minutes,Parked or Dropped Off at Station,Time to Destination from Transit in Minutes,Person Identifier Who Drove on Trip,Trip Origin Purpose,Trip origin and destination at identical location,Household Vehicle Used on Trip,Household member drove on trip,Number of household members on trip including respondent,Number of non-household members on trip,Number of people on trip including respondent,Respondent was passenger on trip,Public transportation used on trip,"Generalized purpose of trip, home-based and non-home based",Time at destination,Weekend trip,"Trip distance in miles for personally driven vehicle trips, derived from route geometry returned by Google Maps API",Respondent drove on trip,Trip purpose summary,Household Person Identifier on Trip: 1,Household Person Identifier on Trip: 2,Household Person Identifier on Trip: 3,Household Person Identifier on Trip: 4,Household Person Identifier on Trip: 5,Household Person Identifier on Trip: 6,Household Person Identifier on Trip: 7,Household Person Identifier on Trip: 8,Household Person Identifier on Trip: 9,Household Person Identifier on Trip: 10,Household Person Identifier on Trip: 11,Household Person Identifier on Trip: 12,Household Person Identifier on Trip: 13,Unique identifier for every trip record in the file,Walk as mode used to get to public transit?,POV as mode used to get to public transit?,Bus as mode used to get to public transit?,Rail as mode used to get to public transit?,Subway as mode used to get to public transit?,Other mode used to get to public transit?,Walk as mode used to get from public transit?,POV as mode used to get from public transit?,Bus as mode used to get from public transit?,Rail as mode used to get from public transit?,Subway as mode used to get from public transit?,Other mode used to get from public transit?,Trip Destination Purpose,Travel day - day of week,Home Ownership,Count of household members,Count of household vehicles,Household income,Number of drivers in household,Household state,State FIPS for household address,Count of adult household members at least 18 years old,Number of workers in household,Date of travel day (YYYYMM),Person identifier of household respondent,"Life Cycle classification for the household, derived by attributes pertaining to age, relationship, and work status.","Metropolitan Statistical Area (MSA) category for the household's home address, based on household's home geocode and TIGER/Line Shapefiles.","Population size category of the Metropolitan Statistical Area (MSA), from the 2010-2014 five-year American Community Survey (ACS) API.",MSA heavy rail status for household,"Household's urban area classification, based on home address and 2014 TIGER/Line Shapefile",Urban area size where home address is located,Household in urban/rural area,"Price of gasoline, in cents, on respondent's travel day",2010 Census division classification for the respondent's home address,Census region classification for home address,"Grouping of household by combination of census division, MSA status, and presence of a subway system when population greater than 1 million",Race of household respondent,Hispanic status of household respondent,Core Based Statistical Area (CBSA) FIPS code for the respondent's home address,Sample where the case originated,Age,Educational Attainment,Gender,Primary Activity in Previous Week,Trip info from respondent or proxy,Worker status,"Driver status, derived",Final trip weight,Travel day trip purpose consistent with 1990 NPTS design.,"Trip distance in miles, adjusted for comparability to past surveys",Age (imputed),Gender (imputed),Vehicle Type,Urban / Rural indicator - Trip Origin Block group,Urban / Rural indicator - Trip Destination Block group,Category of the percent of renter-occupied housing in the census tract of the trip origin's location,Category of population density (persons per square mile) in the census tract of the trip origin's location,Category of housing units per square mile in the census tract of the trip origin's location,Category of workers per square mile in the census tract of the trip origin's location,Category of the percent of renter-occupied housing in the census block group of the trip origin's location,Category of population density (persons per square mile) in the census block group of the trip origin's location,Category of housing units per square mile in the census block group of the trip origin's location,Category of the percent of renter-occupied housing in the census tract of the trip destination's location,Category of population density (persons per square mile) in the census tract of the trip destination's location,Category of housing units per square mile in the census tract of the trip destination's location,Category of workers per square mile in the census tract of the trip destination's location,Category of the percent of renter-occupied housing in the census block group of the trip destination's location,Category of population density (persons per square mile) in the census block group of the trip destination's location,Category of housing units per square mile in the census block group of the trip destination's location
30076225,01,01,0600,0605,5,0.73,03,0,0,02,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBSHOP,6,02,0.73,01,40,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300762250101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,05,01,2,2,04,2,CA,06,2,2,201609,01,02,03,02,02,01,01,01,266.0,09,04,93,97,01,XXXXX,02,24,03,02,05,01,01,01,353751.94376693,03,0.814023,24,02,01,C,C,50,7000,1500,3000,60,7000,1500,50,7000,1500,3000,60,7000,1500
40377645,01,02,1000,1015,15,5.373,06,0,0,03,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBSHOP,5,02,5.373,01,40,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403776450102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,02,01,2,4,05,2,TX,48,2,0,201701,01,10,02,05,02,01,04,01,220.0,07,03,72,01,02,26420,02,67,05,01,06,01,02,01,23542.8216932295,04,5.9914323,67,01,04,S,S,30,7000,1500,3000,30,3000,1500,20,3000,750,1500,20,3000,750
40657025,01,02,1200,1202,2,0.188,05,0,0,01,-1,-1,-1,-1,-1,01,16,02,01,01,1,0,1,02,02,NHB,43,01,0.188,01,40,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,406570250102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,01,01,4,2,08,2,WI,55,2,2,201612,01,06,03,03,02,01,02,01,220.1,03,02,33,01,02,XXXXX,02,48,03,02,01,01,01,01,187690.850846678,03,0.2096388,48,02,02,T,T,20,1500,300,750,20,3000,1500,20,1500,300,750,70,3000,1500
30234381,01,03,1215,1225,10,2.706,05,0,0,01,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBO,-9,02,2.706,01,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,302343810103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,2,1,05,2,TX,48,2,1,201608,01,10,02,05,02,01,04,01,207.6,07,03,72,01,02,19100,02,75,03,02,06,01,02,01,30755.4258831153,11,3.0174606,75,02,02,C,C,20,3000,1500,1500,20,7000,3000,30,7000,3000,3000,60,7000,3000
40787882,01,04,1600,1615,15,1.883,04,1,1,04,-1,-1,-1,-1,-1,01,11,02,01,01,2,0,2,02,02,HBSHOP,-9,01,1.883,01,01,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407878820104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,07,01,3,4,08,3,CA,06,3,0,201703,01,08,01,05,01,01,05,01,286.7,09,04,91,01,02,31080,02,70,03,01,06,01,02,01,309529.113686322,10,2.0997333,70,01,03,U,U,20,7000,3000,3000,30,7000,3000,30,7000,7000,5000,20,17000,7000
40532324,01,01,1415,1420,5,0.384,03,1,0,97,-1,-1,-1,-1,-1,97,01,02,02,02,1,1,2,01,02,HBSHOP,60,01,-1,02,40,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,405323240101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,01,02,1,0,04,0,NY,36,1,0,201702,01,09,02,04,02,01,03,01,256.3,02,01,22,01,02,15380,02,80,01,02,06,01,02,02,164577.067445057,03,0.4281984,80,02,-1,T,T,20,3000,1500,1500,20,3000,1500,20,3000,1500,1500,20,3000,1500
40793898,01,03,1500,1515,15,2.219,03,0,0,02,-1,-1,-1,-1,-1,01,12,02,01,01,1,0,1,02,02,NHB,45,02,2.219,01,40,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407938980103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,03,01,2,2,11,2,TX,48,2,0,201701,01,10,03,02,02,01,02,01,225.8,07,03,73,01,02,XXXXX,02,80,04,02,06,01,02,01,23856.2332272623,03,2.4744069,80,02,01,U,U,50,7000,3000,3000,05,7000,3000,50,7000,3000,3000,40,7000,3000
40329749,01,05,1845,1848,3,0.887,05,0,0,04,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBSHOP,7,02,0.887,01,40,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,403297490105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,02,01,4,4,09,4,TX,48,3,3,201611,01,06,02,05,02,01,04,01,203.2,07,03,72,01,02,19100,02,49,04,01,01,01,01,01,69233.9006709614,03,0.9890937,49,01,02,S,C,60,7000,1500,3000,50,3000,1500,60,7000,1500,3000,90,17000,17000
40178138,01,07,1757,1807,10,2.376,03,1,0,01,-1,-1,-1,-1,-1,01,06,02,01,01,1,1,2,02,02,NHB,48,02,2.376,01,80,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,401781380107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,02,02,1,2,03,1,CA,06,1,1,201703,01,01,04,06,02,02,06,01,291.7,09,04,94,01,02,XXXXX,02,23,04,02,01,01,01,01,32760.8597898758,10,2.6494776,23,02,01,T,T,30,750,300,150,20,300,300,50,1500,750,750,50,1500,750
40023393,01,02,1040,1045,5,0.783,03,0,0,01,-1,-1,-1,-1,-1,01,16,02,01,01,1,0,1,02,02,NHB,35,02,0.783,01,40,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,400233930102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,02,01,2,3,05,2,SC,45,2,2,201703,01,02,03,03,02,01,02,01,237.7,05,03,53,01,02,XXXXX,02,36,03,02,01,01,01,01,19546.3191700978,03,0.8731233,36,02,01,T,T,20,750,300,350,40,1500,750,30,750,300,350,20,300,300
30529487,02,04,1945,1950,5,0.295,06,0,0,02,-1,-1,-1,-1,-1,02,12,02,01,01,1,0,1,02,02,HBSHOP,-9,02,0.295,01,01,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,305294870204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,04,02,5,2,-8,2,CA,06,2,2,201609,01,04,03,03,01,01,02,01,271.7,09,04,93,97,01,XXXXX,02,42,05,01,01,02,01,01,1394692.7732159,04,0.3289545,42,01,04,U,U,50,17000,7000,5000,70,17000,7000,50,17000,7000,5000,70,17000,7000
40359024,05,01,0700,0720,20,21.448,10,0,0,-1,-1,-1,-1,-1,-1,-1,01,02,02,-1,1,0,1,-1,02,HBO,490,02,-1,-1,20,02,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,403590240501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,03,97,5,1,03,2,TX,48,4,2,201702,01,06,04,06,02,04,06,02,218.1,07,03,74,04,02,XXXXX,02,12,-1,02,-1,02,-1,-1,607250.235774542,05,21.448,12,02,-1,R,R,20,50,50,25,20,50,50,20,50,50,25,30,50,50
40059818,01,05,1601,1615,14,1.071,03,1,1,01,-1,-1,-1,-1,-1,01,06,02,01,01,2,0,2,02,02,NHB,75,02,1.071,01,40,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,400598180105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,03,01,2,1,06,2,NY,36,2,0,201611,01,10,03,02,02,01,01,01,243.2,02,01,23,01,02,XXXXX,02,75,04,01,06,01,02,01,15692.8683122044,03,1.1942721,75,01,01,S,S,20,3000,1500,1500,20,3000,1500,20,3000,1500,1500,05,1500,750
30098365,01,09,1830,1900,30,11.284,03,1,0,01,-1,-1,-1,-1,-1,01,17,02,01,01,1,1,2,02,02,HBSOCREC,-9,02,11.284,01,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300983650109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,05,01,2,2,08,2,IA,19,2,2,201607,01,02,03,03,02,01,02,01,224.3,04,02,43,02,02,XXXXX,02,53,05,02,02,01,01,01,55342.0066243142,08,12.5827884,53,02,01,C,S,60,7000,3000,3000,60,7000,3000,05,3000,1500,1500,0,3000,1500
30050793,01,09,1910,1935,25,3.242,03,0,0,01,-1,-1,-1,-1,-1,01,13,02,01,01,1,0,1,02,02,HBSHOP,-9,01,3.242,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300507930109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,06,01,1,2,05,1,CA,06,1,1,201608,01,01,03,02,02,02,06,01,263.5,09,04,93,01,02,XXXXX,02,79,03,01,01,01,01,01,44562.5524129863,10,3.6151542,79,01,01,S,T,30,300,300,150,30,300,300,20,300,300,75,05,300,300
40423836,04,03,1730,1740,10,0.222,01,1,1,-1,-1,-1,-1,-1,-1,-1,01,01,02,-1,2,0,2,-1,02,HBO,-9,02,-1,-1,01,01,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,404238360403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,04,02,4,3,05,2,TX,48,4,2,201612,01,02,02,04,02,01,04,01,219.1,07,03,72,01,02,41700,02,48,01,01,03,02,02,02,239504.909572459,10,0.222,48,01,-1,C,C,30,7000,3000,3000,05,7000,1500,30,7000,3000,3000,05,7000,1500
30357305,03,02,1700,1719,19,2.056,02,0,0,-1,-1,-1,-1,-1,-1,-1,03,02,02,-1,1,0,1,-1,02,HBW,-9,02,-1,-1,01,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,303573050302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,04,01,4,2,01,4,SC,45,4,2,201608,01,10,03,01,02,01,01,01,228.4,05,03,53,01,02,XXXXX,02,23,02,01,01,02,01,01,95256.2544909882,01,2.056,23,01,-1,T,T,20,300,300,150,30,300,300,05,300,300,150,05,300,300
40569175,03,05,1753,1813,20,12.893,03,2,0,01,-1,-1,-1,-1,-1,97,13,02,01,02,1,2,3,01,02,NHB,4,02,-1,02,70,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,405691750305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,05,01,4,5,09,4,WA,53,4,3,201701,01,08,02,05,02,01,01,01,274.8,09,04,92,01,02,42660,01,21,03,02,01,01,01,01,1743761.1243321,04,14.3769843,21,02,01,S,C,60,7000,3000,3000,90,17000,7000,70,7000,3000,3000,70,17000,7000
30168587,04,01,0820,0827,7,0.841,02,1,1,-1,-1,-1,-1,-1,-1,-1,01,02,02,-1,2,0,2,-1,02,HBO,430,02,-1,-1,20,02,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,301685870401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,08,04,01,4,2,06,2,WI,55,2,1,201609,01,06,02,04,02,01,04,01,226.9,03,02,32,01,02,33340,02,8,-1,02,-1,02,-1,-1,80705.8797822688,05,0.841,8,02,-1,C,C,05,7000,3000,3000,05,7000,3000,05,7000,3000,3000,05,7000,3000
40677684,02,01,1220,1230,10,4.862,03,1,1,02,-1,-1,-1,-1,-1,02,01,02,01,01,2,0,2,02,02,HBSHOP,65,02,4.862,01,80,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,406776840201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,05,01,4,2,11,2,CA,06,2,2,201703,01,06,01,05,01,01,05,01,292.0,09,04,91,03,02,41860,02,47,04,01,01,02,01,01,337475.160093086,10,5.4216162,47,01,01,U,U,50,17000,7000,5000,50,17000,7000,60,17000,7000,5000,60,17000,7000
30021374,01,03,1630,1645,15,5.577,03,1,1,02,-1,-1,-1,-1,-1,01,01,02,01,01,2,0,2,02,02,HBO,1,01,5.577,01,70,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300213740103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,07,01,2,3,09,2,AK,02,2,1,201609,01,10,03,02,02,01,02,01,269.9,09,04,93,04,02,XXXXX,01,65,03,01,06,01,02,01,163101.647130996,04,6.2189127,65,01,01,C,C,70,7000,3000,5000,80,17000,7000,70,3000,1500,750,70,3000,1500
40581904,02,02,0645,0655,10,1.464,05,1,1,03,-1,-1,-1,-1,-1,01,16,02,01,01,2,0,2,01,02,HBSOCREC,65,02,-1,02,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,405819040202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,06,01,2,3,08,2,TX,48,2,2,201702,01,02,02,05,02,01,04,01,220.0,07,03,72,01,02,26420,02,57,05,02,01,01,01,01,49088.0863247013,10,1.6325064,57,02,02,S,T,20,3000,750,1500,0,7000,1500,05,750,300,350,05,750,300
40690319,01,05,1425,1445,20,2.746,03,1,0,01,-1,-1,-1,-1,-1,01,12,02,01,01,1,1,2,02,02,HBSHOP,95,02,2.746,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406903190105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,03,02,1,1,06,1,IA,19,1,0,201611,01,01,03,03,02,01,02,01,213.1,04,02,43,02,02,XXXXX,02,62,03,02,03,01,02,01,148029.58753891,04,3.0620646,62,02,01,C,C,80,3000,1500,1500,80,3000,1500,30,7000,3000,3000,40,7000,3000
40707931,02,06,1915,1945,30,2,01,1,1,-1,-1,-1,-1,-1,-1,-1,01,01,02,-1,2,0,2,-1,02,HBO,-9,02,-1,-1,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407079310206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,03,01,2,1,-7,2,MT,30,2,0,201703,01,10,04,06,02,02,06,01,237.8,08,04,84,01,02,XXXXX,01,66,05,02,06,01,02,01,461381.899785728,10,2,66,02,-1,T,T,30,50,50,25,40,750,300,30,50,50,25,40,750,300
40302686,01,04,1708,1714,6,2.207,03,1,1,02,-1,-1,-1,-1,-1,01,12,02,01,01,2,0,2,02,02,NHB,66,02,2.207,01,40,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403026860104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,02,01,3,2,07,2,AK,02,2,2,201703,01,06,03,02,02,02,06,01,290.3,09,04,93,01,02,XXXXX,01,30,03,02,01,01,01,01,470875.053565258,03,2.4610257,30,02,01,T,T,50,1500,750,350,60,1500,750,50,1500,750,350,60,1500,750
30446046,02,05,1115,1120,5,2.859,03,1,1,01,-1,-1,-1,-1,-1,01,11,02,01,01,2,0,2,01,02,NHB,15,02,-1,02,40,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304460460205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,04,01,2,2,05,2,MI,26,2,0,201609,01,10,02,04,02,01,03,01,224.4,03,02,32,01,02,24340,01,72,03,02,06,01,02,01,524516.384075009,03,3.1880709,72,02,01,S,C,70,1500,1500,750,70,3000,1500,20,3000,1500,1500,20,7000,3000
40386026,02,01,1230,1305,35,19.268,03,1,1,01,-1,-1,-1,-1,-1,01,17,02,01,01,2,0,2,01,02,NHB,235,01,-1,02,50,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403860260201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,01,01,2,2,06,2,NY,36,2,2,201612,01,02,03,01,02,04,06,02,251.6,02,01,23,01,02,XXXXX,02,63,05,02,01,01,01,01,15007.3531887343,08,21.4857468,63,02,01,S,R,40,1500,1500,750,05,1500,750,05,50,50,25,05,50,50
40240553,01,02,1630,1635,5,1.402,04,3,1,01,-1,-1,-1,-1,-1,02,15,02,01,01,2,2,4,01,02,NHB,55,01,-1,02,80,01,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,402405530102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,01,01,4,3,05,3,NY,36,4,3,201701,01,08,04,06,02,04,06,02,255.3,02,01,24,01,02,XXXXX,02,46,02,02,97,01,02,01,26678.2109364783,10,1.5633702,46,02,03,T,T,40,300,300,75,20,3000,1500,20,1500,750,350,30,1500,750
40401552,02,02,0900,0930,30,14.103,03,0,0,01,-1,-1,-1,-1,-1,02,04,02,01,01,1,0,1,02,02,NHB,30,02,14.103,01,40,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,404015520202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,02,01,2,3,11,2,TX,48,2,1,201611,01,02,03,01,02,04,06,02,208.7,07,03,73,01,02,XXXXX,02,33,05,02,01,01,01,01,52132.0729431509,03,15.7262553,33,02,01,T,C,20,1500,300,350,20,1500,750,50,3000,1500,1500,40,1500,750
40791985,01,01,0630,0645,15,5.96,03,0,0,02,-1,-1,-1,-1,-1,01,01,02,01,01,1,0,1,02,02,HBW,525,02,5.96,01,10,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407919850101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,06,01,3,2,06,2,TX,48,3,1,201701,01,10,02,05,02,01,04,01,227.7,07,03,72,03,02,19100,02,33,04,01,01,01,01,01,50171.875169387,01,6.39806,33,01,01,S,S,30,7000,1500,3000,05,3000,1500,50,7000,1500,3000,80,7000,3000
40727787,05,04,1820,1835,15,8.609,03,1,1,01,-1,-1,-1,-1,-1,01,16,02,01,01,2,0,2,01,02,HBSOCREC,-9,02,-1,02,01,01,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,407277870504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,05,01,5,4,11,2,NY,36,2,1,201612,02,06,01,05,01,04,06,02,250.1,02,01,21,01,02,35620,01,11,-1,02,-1,02,-1,-1,100830.380702088,10,9.5998959,11,02,01,T,R,40,300,300,150,20,750,300,05,300,50,75,05,50,50
40015348,04,04,2300,2320,20,6.985,03,1,1,03,-1,-1,-1,-1,-1,04,01,02,01,01,2,0,2,02,02,HBSHOP,7,01,6.985,01,40,02,02,02,01,02,02,02,02,02,02,02,01,02,400153480404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,01,01,13,3,06,3,AZ,04,5,3,201701,01,04,02,05,02,04,06,02,265.9,08,04,82,01,02,38060,01,21,01,02,01,02,01,01,1930748.72283007,03,7.7889735,21,02,01,R,R,20,50,50,25,20,50,50,20,50,50,25,20,50,50
30204721,02,05,1800,1805,5,0.499,04,1,0,01,-1,-1,-1,-1,-1,02,12,02,01,01,1,1,2,02,02,NHB,25,02,0.499,01,80,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,302047210205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,04,01,2,4,05,2,NC,37,2,1,201609,01,10,03,03,02,04,06,02,234.0,05,03,53,01,02,XXXXX,02,60,02,02,01,02,01,01,135523.013162497,10,0.5564349,60,02,03,C,T,40,1500,750,750,60,3000,1500,40,1500,750,750,20,1500,750
40359170,01,01,1715,1730,15,4.774,06,1,1,01,-1,-1,-1,-1,-1,02,01,02,01,01,2,0,2,01,02,HBSHOP,60,02,-1,02,80,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403591700101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,02,02,3,2,07,2,NC,37,2,2,201704,01,06,03,01,02,01,01,01,239.6,05,03,53,01,02,XXXXX,02,36,05,02,01,01,01,01,168417.186950463,10,5.3234874,36,02,04,S,C,50,3000,1500,1500,40,1500,750,80,7000,3000,1500,90,3000,1500
30237201,01,08,1740,1752,12,2.141,04,3,3,01,-1,-1,-1,-1,-1,01,06,02,01,01,4,0,4,02,02,NHB,12,02,2.141,01,80,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,302372010108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,04,01,4,2,09,2,TX,48,2,2,201608,01,04,02,04,02,01,04,01,207.6,07,03,72,01,01,12420,02,33,04,02,01,01,01,01,143501.090503284,10,2.3874291,33,02,03,C,C,20,3000,1500,1500,30,7000,3000,20,3000,1500,1500,70,750,300
30253920,01,05,1230,1300,30,7.174,06,2,1,97,-1,-1,-1,-1,-1,97,13,02,02,02,2,1,3,01,02,NHB,15,02,-1,02,50,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,302539200105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,04,02,2,1,04,1,CA,06,1,1,201607,01,03,04,06,02,02,06,01,273.4,09,04,94,06,02,XXXXX,02,27,04,02,01,01,01,01,16117.4817699475,10,7.9997274,27,02,-1,R,R,30,50,50,25,30,750,750,30,50,50,25,30,50,50
30481128,01,04,1335,1339,4,0.335,06,0,0,02,-1,-1,-1,-1,-1,01,13,02,01,01,1,0,1,02,02,NHB,55,02,0.335,01,10,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304811280104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,02,01,2,2,08,2,CA,06,2,0,201608,01,02,01,05,01,01,05,01,267.7,09,04,91,01,02,40140,02,50,02,01,97,01,02,01,96300.5616788476,04,0.3735585,50,01,04,U,U,60,7000,3000,3000,60,17000,3000,40,7000,3000,3000,50,7000,3000
30410835,01,02,1500,1520,20,6.178,04,1,0,01,-1,-1,-1,-1,-1,01,03,02,01,01,1,1,2,02,02,NHB,70,02,6.178,01,50,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304108350102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,02,01,1,3,06,1,WI,55,1,1,201610,01,01,03,01,02,01,01,01,216.6,03,02,33,01,02,XXXXX,02,31,02,01,01,01,01,01,48949.4239697351,10,6.8890878,31,01,03,S,C,30,1500,750,750,40,750,300,30,3000,1500,1500,20,7000,3000
40265817,05,01,1015,1025,10,7.232,03,0,0,04,-1,-1,-1,-1,-1,05,01,02,01,01,1,0,1,02,02,HBO,95,01,7.232,01,20,02,02,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,402658170501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,01,01,6,4,05,5,NV,32,5,2,201701,01,04,02,04,02,01,04,01,274.8,08,04,82,06,02,29820,01,65,03,01,06,02,02,01,1432624.63628752,05,8.0644032,65,01,01,S,S,20,7000,1500,3000,05,3000,1500,40,7000,3000,3000,30,3000,1500
30520270,03,04,1905,1935,30,5.456,05,5,4,02,-1,-1,-1,-1,-1,02,15,02,01,01,5,1,6,01,02,NHB,70,01,-1,02,80,02,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,305202700304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,06,01,6,2,11,2,GA,13,2,2,201609,01,06,03,01,02,01,01,01,228.1,05,03,53,01,02,XXXXX,02,13,-1,01,-1,02,-1,-1,25329.8432291833,10,6.0839856,13,01,02,R,C,20,300,50,150,05,300,50,70,1500,1500,750,60,1500,750
30357387,02,02,1300,1330,30,15.681,03,0,0,01,-1,-1,-1,-1,-1,02,03,02,01,01,1,0,1,02,02,NHB,190,02,15.681,01,10,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,303573870202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,02,01,2,2,05,2,WI,55,2,1,201609,01,02,02,04,02,01,04,01,224.4,03,02,32,01,02,33340,02,63,04,01,01,02,01,01,38847.8134497372,11,17.4858831,63,01,01,T,S,05,300,300,150,05,300,300,20,1500,750,750,30,1500,750
