,race,age,gender
161122,black,young-adult,female
1267344,white,adult,male
1158575,white,adult,male
793116,asian,adult,male
58026,white,adult,female
188937,black,young-adult,male
245355,black,adult,female
450577,white,adult,female
547334,asian,young-adult,male
477740,white,adult,female
1849024,white,young-adult,male
988788,white,adult,male
1878466,other,adult,male
155727,white,tenager,male
1580827,white,adult,female
1857860,asian,tenager,male
1303880,other,tenager,male
1881050,white,senior,female
164699,white,adult,female
1752973,white,tenager,female
726229,asian,senior,female
883101,asian,young-adult,male
1747313,white,adult,female
1393222,white,young-adult,male
908037,other,adult,male
1044508,white,tenager,female
1635265,white,adult,female
1219123,other,tenager,male
547623,asian,adult,male
1285514,white,child,male
485834,black,adult,male
24663,white,adult,female
360561,other,adult,female
961534,other,young-adult,male
1627703,white,adult,male
1526094,asian,adult,female
841901,white,young-adult,female
871141,asian,senior,male
1337501,white,senior,male
947025,white,adult,male
1645840,white,adult,female
174844,white,senior,female
1689734,asian,tenager,female
1649971,white,adult,male
336937,white,young-adult,male
181189,white,tenager,male
1875118,asian,senior,female
1729465,white,young-adult,female
1412171,asian,young-adult,female
1658048,white,tenager,male
1257645,white,senior,male
1713565,white,tenager,male
1340271,asian,senior,male
936999,white,tenager,male
558566,asian,senior,female
1716882,other,adult,male
266114,white,adult,male
133447,white,adult,female
797835,white,adult,female
243169,white,senior,male
19900,white,adult,male
523035,other,adult,male
255886,white,adult,female
486593,white,senior,male
758207,white,adult,male
1484167,other,child,male
1177662,other,adult,female
324974,white,young-adult,female
83431,asian,adult,male
305686,white,tenager,female
1480541,white,tenager,female
265641,white,tenager,female
263379,white,adult,female
105082,asian,adult,female
1078851,white,child,female
187192,asian,tenager,male
102664,asian,tenager,female
1114392,other,child,male
1304811,white,adult,female
1415681,white,adult,female
694748,white,adult,male
534329,white,adult,female
1299318,white,tenager,female
273395,asian,adult,female
1026327,asian,adult,male
286749,black,adult,female
573284,white,senior,male
1540621,other,tenager,female
485535,white,tenager,female
306695,white,adult,male
1693956,asian,adult,male
676253,white,adult,female
248602,white,adult,female
709491,asian,senior,male
204928,asian,adult,female
52225,asian,young-adult,female
658066,other,adult,female
922602,white,adult,male
1854204,white,adult,female
1106247,white,child,female
864640,other,child,male
1565034,white,adult,male
1318463,white,tenager,male
174986,asian,young-adult,male
1735395,white,adult,male
1431382,white,tenager,male
1490557,white,senior,female
654333,asian,adult,female
155506,other,young-adult,female
1696483,white,adult,female
538324,white,senior,female
1870318,white,adult,male
456335,black,adult,male
1362101,white,senior,female
1682577,white,adult,male
897559,white,child,male
655844,white,adult,female
1141573,black,adult,female
176859,white,tenager,male
482732,white,adult,female
1232840,white,young-adult,male
1311096,asian,adult,female
1741147,asian,senior,female
472808,asian,tenager,female
1500395,white,adult,female
1615141,white,adult,male
21229,white,adult,female
1063386,other,adult,female
315284,white,adult,male
1796143,other,senior,female
1021190,white,adult,female
418394,white,adult,female
1723227,white,adult,male
1552470,other,tenager,male
1211845,white,child,male
239186,white,tenager,male
863003,asian,adult,male
1861060,white,adult,male
1278988,other,tenager,male
1158836,white,senior,female
1830367,other,senior,female
1181425,asian,adult,male
1268647,asian,adult,male
1247514,white,adult,female
957853,black,adult,female
35670,white,adult,male
167196,white,young-adult,female
81516,white,tenager,male
1060254,black,tenager,male
501127,white,senior,female
1488704,native,adult,female
1532562,white,senior,female
1142215,white,adult,female
774152,asian,adult,female
1311976,other,adult,male
343991,white,young-adult,female
1192658,white,adult,male
838615,white,adult,male
367431,white,tenager,male
1248630,white,adult,male
840817,white,senior,male
141239,white,senior,male
561569,other,adult,female
1770642,white,adult,female
520917,white,child,female
1080957,other,adult,female
1541123,white,senior,male
510308,white,tenager,male
377730,white,adult,female
492618,white,adult,female
1874130,other,young-adult,male
599635,native,tenager,female
399685,white,adult,female
1238785,white,senior,female
1456498,other,young-adult,female
905649,asian,tenager,male
1233478,white,adult,female
1049716,white,adult,male
1702028,white,adult,female
907956,asian,adult,male
415055,white,tenager,female
149353,white,child,female
1480211,black,adult,male
1288048,other,child,male
1487084,white,adult,male
324100,white,adult,female
1363404,white,child,female
1362534,white,adult,female
365375,asian,tenager,male
1529805,white,adult,male
680180,white,adult,male
161700,white,tenager,female
227535,white,child,female
818783,white,tenager,male
948146,other,adult,male
1784224,other,tenager,male
284270,black,tenager,male
1022283,white,adult,female
715784,other,young-adult,female
978964,black,senior,male
565946,black,tenager,male
375121,white,adult,female
260770,white,senior,male
1081201,black,adult,female
1592790,white,tenager,female
1863869,native,adult,male
422585,white,young-adult,male
939342,asian,adult,male
1746589,white,adult,male
602940,other,adult,male
612444,white,adult,male
959003,white,senior,male
984014,white,tenager,female
1875874,white,adult,female
528494,asian,adult,male
1669431,white,senior,male
746074,black,adult,male
205206,white,tenager,female
1215460,other,tenager,female
1568938,white,senior,male
1242708,white,young-adult,female
311447,white,adult,male
745219,asian,adult,female
776280,black,senior,female
1651043,white,child,male
802986,white,adult,female
309541,pacific-islander,adult,male
1569286,other,adult,male
194159,white,adult,female
1873374,white,child,male
1870465,asian,senior,male
1427369,white,adult,female
1291317,white,adult,female
121145,native,senior,male
1758911,white,adult,male
163177,white,tenager,female
592509,white,adult,male
1440596,asian,adult,female
9958,white,tenager,female
499276,other,adult,female
1207433,white,adult,male
1576481,white,adult,male
1231051,white,tenager,male
1778127,white,senior,male
835588,other,child,female
898039,white,adult,female
1792486,asian,senior,male
1735316,white,adult,male
1775129,other,tenager,female
1018885,black,senior,female
1680720,white,adult,female
1424719,black,senior,male
1598192,asian,adult,female
333497,white,adult,female
638977,white,tenager,female
1819203,white,adult,female
360270,white,adult,female
104461,black,senior,female
366160,black,child,female
3476,black,tenager,male
197785,white,senior,male
1329694,white,adult,female
448767,white,senior,male
215651,other,senior,female
905696,asian,adult,female
212191,white,adult,male
1687704,asian,tenager,female
719761,white,adult,male
29273,white,adult,male
47250,white,senior,male
1210983,other,senior,male
1066302,other,tenager,female
272693,native,tenager,male
911269,white,senior,female
1664092,white,senior,female
973795,white,senior,male
975644,asian,adult,male
1252381,white,adult,female
550040,other,adult,male
1843957,asian,adult,male
1559002,white,adult,male
366992,white,senior,female
876134,white,adult,female
81019,white,adult,male
109346,asian,adult,male
607326,asian,adult,female
46719,white,tenager,female
1242438,other,adult,female
1344394,white,tenager,male
425688,asian,senior,male
1512358,asian,tenager,female
489215,white,adult,male
828664,white,adult,male
488705,white,senior,female
1029808,white,adult,male
168096,white,tenager,male
1873920,white,tenager,male
971277,white,adult,male
184476,asian,adult,female
1396203,white,senior,male
1682547,black,adult,male
1405870,white,tenager,female
1460466,white,adult,female
1734682,asian,tenager,male
1024047,black,adult,female
1283398,white,adult,female
136368,white,adult,female
240545,white,senior,female
589544,white,senior,male
1095638,white,adult,male
87344,other,adult,male
367777,white,adult,female
1600568,white,adult,male
1588673,black,senior,female
1559487,black,adult,female
1177649,white,adult,male
291411,white,senior,female
1306773,white,child,male
1307435,black,senior,female
1377277,white,adult,male
369426,asian,tenager,male
892439,black,tenager,male
1669149,asian,adult,female
1872475,white,child,male
1417571,white,adult,male
976251,other,adult,male
1469144,white,senior,male
367964,other,adult,female
319022,white,senior,male
137735,white,adult,female
510109,white,young-adult,female
1327417,asian,adult,male
1511743,white,young-adult,male
336644,white,senior,female
457084,white,senior,female
720866,white,adult,male
1011607,white,child,male
1641489,white,child,female
488798,black,adult,female
724075,pacific-islander,young-adult,male
1841074,white,adult,female
1235433,white,tenager,male
1440626,black,senior,female
1164322,white,adult,male
887825,white,senior,male
1686787,white,adult,female
1464146,other,adult,female
322015,white,adult,male
1842685,asian,tenager,male
659693,asian,senior,female
125610,white,adult,male
120472,other,young-adult,female
1175220,white,adult,male
645806,white,senior,male
1170034,white,adult,male
1615444,white,adult,female
1148164,other,adult,female
322828,white,tenager,female
798074,white,adult,female
518148,white,tenager,male
339929,other,adult,female
564926,other,adult,female
972156,white,senior,female
127461,white,tenager,female
1133093,white,tenager,male
1570973,other,child,male
1793761,native,adult,female
862930,white,tenager,female
3496,white,adult,male
1766717,asian,tenager,female
1537667,white,adult,female
35219,asian,tenager,male
1885368,white,adult,female
1750647,other,young-adult,male
583767,white,senior,female
1822604,white,adult,male
413635,white,senior,female
813742,white,tenager,male
1604188,white,adult,male
345732,white,adult,male
48317,white,tenager,female
1292679,white,young-adult,male
1080521,white,adult,female
1826630,asian,senior,female
1065615,other,senior,female
779383,white,tenager,female
634905,other,tenager,male
1592316,white,child,male
1560831,white,adult,female
66459,black,adult,male
1192586,other,tenager,male
965165,white,senior,female
857969,white,adult,female
1453385,white,adult,female
385166,white,tenager,female
491594,white,adult,male
439022,white,adult,male
1570834,white,senior,female
1189191,white,adult,female
28074,white,tenager,female
1260506,white,adult,male
834267,other,young-adult,male
356351,white,adult,male
1548357,white,adult,male
422350,black,tenager,female
1317352,white,adult,male
773049,white,adult,male
1838250,white,young-adult,female
1038320,white,tenager,female
1337359,other,adult,male
250679,native,tenager,female
671541,other,tenager,female
1637337,white,adult,male
1200927,black,child,female
161567,white,young-adult,female
1702661,white,adult,male
228863,white,young-adult,male
377905,other,adult,female
1641655,white,adult,female
