,SERIALNO,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,HHSIZE,LAT,LON
7448,2018HU0353702,2.0,8,2.0,adult,Graduate,male,1,9.06601,7.49304
7449,2017000908095,2.0,7,2.0,adult,college,male,1,9.08631,7.48677
7450,2021HU1186700,2.0,8,2.0,adult,Bachelor,male,2,9.06996,7.48634
7451,2021HU1186700,2.0,8,2.0,adult,Bachelor,male,2,9.06997,7.48634
7452,2021HU0303077,2.0,7,1.0,senior,High-school,female,1,9.00047,7.55862
7453,2017000703753,2.0,6,0.0,senior,Bachelor,male,1,9.017,7.44139
7454,2021HU0026306,1.0,2,0.0,adult,High-school,male,6,9.0828,7.44632
7455,2021HU0026306,1.0,2,0.0,adult,High-school,male,6,9.08281,7.44632
7456,2021HU0026306,1.0,2,0.0,adult,High-school,male,6,9.0828,7.44632
7457,2021HU0026306,1.0,2,0.0,adult,High-school,male,6,9.08281,7.44632
7458,2021HU0026306,1.0,2,0.0,adult,High-school,male,6,9.0828,7.44632
7459,2021HU0026306,1.0,2,0.0,adult,High-school,male,6,9.08281,7.44632
7460,2018HU0930667,1.0,5,0.0,senior,High-school,male,1,9.101,7.49677
7461,2018HU0700233,2.0,6,2.0,adult,High-school,female,1,9.02852,7.48748
7462,2017001213995,2.0,8,2.0,senior,college,male,1,9.06763,7.40369
7463,2018HU0991075,2.0,8,1.0,senior,High-school,male,1,9.0314,7.47006
7464,2021HU0907997,2.0,5,,adult,Bachelor,male,1,9.07452,7.49917
7465,2021HU0764982,3.0,6,2.0,adult,college,female,1,8.97037,7.44057
7466,2019HU0202135,2.0,6,0.0,senior,High-school,male,1,9.04369,7.52621
7467,2021HU0218278,2.0,9,,adult,High-school,female,1,9.05739,7.48614
7468,2018HU1299230,1.0,2,1.0,senior,college,female,1,9.07152,7.46907
7469,2020HU1131594,2.0,7,2.0,adult,Bachelor,female,2,9.10543,7.4814
7470,2020HU1131594,2.0,7,2.0,adult,Bachelor,female,2,9.10544,7.4814
7471,2018HU0687126,3.0,7,2.0,adult,High-school,female,1,9.07128,7.46284
7472,2018HU1278905,3.0,9,2.0,adult,Bachelor,male,1,9.05036,7.49189
7473,2020HU0918535,2.0,9,2.0,adult,Bachelor,female,1,8.98578,7.36084
7474,2021HU0167488,3.0,7,2.0,adult,college,male,1,9.10336,7.48408
7475,2021HU0233414,3.0,4,1.0,adult,Bachelor,female,1,9.05774,7.5242
7476,2019HU1091125,3.0,10,2.0,adult,High-school,female,1,9.0298,7.5787
7477,2020HU0938986,1.0,1,0.0,adult,college,female,1,9.03425,7.51725
7478,2019HU0205036,2.0,8,1.0,senior,college,female,1,9.10229,7.49443
7479,2018HU0955042,3.0,8,2.0,adult,Bachelor,female,1,9.08182,7.49317
7480,2020HU0329337,2.0,6,1.0,adult,High-school,female,1,9.07434,7.40396
7481,2018HU0102872,2.0,8,2.0,adult,Graduate,female,1,9.04805,7.49043
7482,2020HU0691841,3.0,10,0.0,senior,Bachelor,male,2,9.01576,7.55802
7483,2020HU0691841,3.0,10,0.0,senior,Bachelor,male,2,9.01577,7.55802
7484,2017001353403,3.0,8,2.0,senior,High-school,male,1,9.0916,7.47466
7485,2021HU0500063,2.0,9,2.0,adult,High-school,female,2,9.07576,7.40427
7486,2021HU0500063,2.0,9,2.0,adult,High-school,female,2,9.07577,7.40427
7487,2021HU1023818,2.0,8,1.0,senior,college,male,1,9.10351,7.48949
7488,2019HU0638923,3.0,7,2.0,senior,High-school,female,1,9.09956,7.41104
7489,2019HU0939682,1.0,4,0.0,adult,High-school,male,1,9.00187,7.45495
7490,2017000606258,1.0,3,1.0,young-adult,High-school,male,3,9.08492,7.46055
7491,2017000606258,1.0,3,1.0,young-adult,High-school,male,3,9.08493,7.46055
7492,2017000606258,1.0,3,1.0,young-adult,High-school,male,3,9.08492,7.46055
7493,2017001176230,3.0,8,2.0,adult,college,female,1,9.08228,7.48975
7494,2020HU0464219,1.0,4,0.0,senior,below-high,female,1,9.07175,7.40296
7495,2019HU0375432,1.0,4,0.0,senior,below-high,male,1,9.08746,7.47625
7496,2019HU1250590,3.0,7,0.0,senior,High-school,male,1,8.97,7.43928
7497,2021HU0645187,2.0,8,2.0,senior,Graduate,male,3,9.05547,7.48034
7498,2021HU0645187,2.0,8,2.0,senior,Graduate,male,3,9.05548,7.48034
7499,2021HU0645187,2.0,8,2.0,senior,Graduate,male,3,9.05547,7.48034
7500,2020HU0991421,3.0,6,0.0,senior,Graduate,male,1,9.03105,7.49513
7501,2020HU1045053,3.0,6,1.0,senior,High-school,male,3,9.07551,7.48167
7502,2020HU1045053,3.0,6,1.0,senior,High-school,male,3,9.07552,7.48167
7503,2020HU1045053,3.0,6,1.0,senior,High-school,male,3,9.07551,7.48167
7504,2021HU0583724,2.0,4,0.0,senior,High-school,female,1,9.07819,7.50015
7505,2018HU0918008,2.0,5,2.0,adult,High-school,male,1,9.07773,7.39275
7506,2017000720974,3.0,8,,adult,college,female,1,9.1506,7.35915
7507,2019HU1032871,2.0,5,0.0,senior,High-school,male,1,9.0758,7.47594
7508,2019HU1301729,3.0,5,2.0,adult,Bachelor,female,1,9.10483,7.4928
7509,2020HU1108382,2.0,3,1.0,senior,High-school,male,1,8.8903,7.24589
7510,2017000462149,3.0,3,0.0,senior,Graduate,male,1,8.95823,7.36845
7511,2020HU0262985,2.0,2,0.0,senior,High-school,male,1,9.06496,7.47347
7512,2019HU0372140,3.0,6,2.0,adult,High-school,female,1,9.14997,7.35501
7513,2019HU0347029,2.0,6,2.0,adult,college,female,2,9.04468,7.47364
7514,2019HU0347029,2.0,6,2.0,adult,college,female,2,9.04469,7.47364
7515,2020HU0699037,1.0,4,1.0,adult,High-school,male,1,9.0914,7.49876
7516,2018HU1380961,3.0,7,2.0,senior,college,male,1,9.11564,7.45543
7517,2018HU0530062,2.0,8,0.0,senior,college,female,1,9.07494,7.39688
7518,2017000404118,3.0,7,2.0,adult,High-school,female,1,9.08138,7.48416
7519,2020HU0690913,1.0,7,2.0,senior,college,female,1,9.05983,7.50052
7520,2019HU1056599,3.0,5,0.0,senior,below-high,male,1,9.11721,7.40618
7521,2021HU1023392,3.0,8,0.0,senior,High-school,female,1,9.00739,7.47
7522,2019HU0966192,3.0,9,2.0,adult,college,male,1,8.98591,7.44547
7523,2017000288070,2.0,6,2.0,adult,college,female,1,9.07789,7.47146
7524,2021HU0064282,3.0,5,,senior,Bachelor,female,1,9.0568,7.46549
7525,2018HU0007464,2.0,3,,young-adult,college,male,1,9.00304,7.56025
7526,2021HU1375334,2.0,6,2.0,senior,college,male,1,8.9741,7.49017
7527,2017001314337,2.0,7,2.0,adult,High-school,female,1,9.07497,7.43258
7528,2017000784287,3.0,6,1.0,senior,High-school,male,1,9.04521,7.40591
7529,2017001117725,2.0,3,1.0,senior,High-school,female,1,9.07114,7.48524
7530,2021HU1065836,2.0,6,2.0,adult,college,female,1,9.03061,7.502
7531,2017000824041,3.0,6,1.0,adult,college,female,1,8.96854,7.46456
7532,2021HU1193631,3.0,6,2.0,adult,High-school,male,1,9.08081,7.43103
7533,2020HU0548814,3.0,7,2.0,senior,High-school,male,1,9.07398,7.40382
7534,2019HU1159522,3.0,6,,young-adult,Bachelor,female,1,9.0372,7.48506
7535,2021HU0100584,3.0,6,0.0,senior,Bachelor,male,1,9.00009,7.42591
7536,2018HU1103812,3.0,6,2.0,adult,college,female,1,8.96609,7.38186
7537,2019HU0928922,2.0,5,0.0,senior,High-school,female,1,9.07576,7.43018
7538,2018HU0037460,3.0,6,0.0,senior,college,female,1,9.06568,7.46812
7539,2020HU0871821,2.0,7,0.0,senior,High-school,female,1,8.97346,7.18634
7540,2020HU0129398,2.0,7,0.0,senior,Bachelor,female,1,8.9491,7.26208
7541,2020HU0062567,3.0,7,2.0,young-adult,below-high,female,2,8.99864,7.46502
7542,2020HU0062567,3.0,7,2.0,young-adult,below-high,female,2,8.99865,7.46502
7543,2019HU0399933,3.0,8,1.0,adult,college,female,1,9.08364,7.48682
7544,2019HU0172110,3.0,7,0.0,senior,High-school,male,1,9.00304,7.45594
7545,2021HU0754726,3.0,5,0.0,senior,below-high,male,1,9.08714,7.47733
7546,2018HU0324449,2.0,5,2.0,adult,High-school,female,3,9.07112,7.40147
7547,2018HU0324449,2.0,5,2.0,adult,High-school,female,3,9.07113,7.40147
7548,2018HU0324449,2.0,5,2.0,adult,High-school,female,3,9.07112,7.40147
7549,2019HU1259985,2.0,9,2.0,adult,college,female,2,9.03217,7.58312
7550,2019HU1259985,2.0,9,2.0,adult,college,female,2,9.03218,7.58312
7551,2021HU0244576,3.0,6,2.0,adult,below-high,male,1,9.03546,7.58156
7552,2019HU0258731,2.0,3,0.0,senior,college,female,1,9.07066,7.44372
7553,2017000404580,2.0,7,2.0,adult,college,female,1,9.03265,7.44424
7554,2018HU1278964,3.0,6,0.0,senior,High-school,male,1,9.05889,7.37536
7555,2018HU0275858,3.0,9,2.0,senior,Bachelor,male,1,9.09205,7.49402
7556,2019HU1371346,2.0,6,2.0,adult,college,female,1,9.04895,7.47441
7557,2017000840148,3.0,6,1.0,senior,High-school,female,1,9.06452,7.37098
7558,2020HU0532148,2.0,5,2.0,young-adult,college,male,1,9.07853,7.39198
7559,2021HU0101220,2.0,7,0.0,senior,college,male,1,9.0743,7.49162
7560,2019HU0962119,2.0,8,2.0,adult,Bachelor,male,1,9.03211,7.46999
7561,2021HU0660182,3.0,5,1.0,tenager,below-high,male,1,9.03496,7.52302
7562,2019HU0876905,2.0,10,2.0,adult,Bachelor,female,1,9.12944,7.37041
7563,2017000126303,3.0,8,1.0,senior,Bachelor,female,1,9.05204,7.46103
7564,2021HU0484556,2.0,5,0.0,senior,college,female,1,9.0493,7.48239
7565,2017001049914,1.0,2,0.0,senior,college,male,1,9.07234,7.48768
7566,2018HU0795309,1.0,8,,senior,below-high,female,1,9.04291,7.51468
7567,2017000955517,3.0,6,1.0,senior,college,female,1,9.07001,7.48245
7568,2021HU0562431,2.0,8,1.0,senior,college,male,1,9.04076,7.50016
7569,2017000200926,1.0,3,1.0,adult,below-high,male,2,9.02774,7.49495
7570,2017000200926,1.0,3,1.0,adult,below-high,male,2,9.02775,7.49495
7571,2018HU0185076,2.0,2,,young-adult,college,female,1,9.06771,7.43171
7572,2021HU0628701,3.0,8,2.0,adult,Bachelor,female,1,9.08888,7.47989
7573,2020HU0580300,3.0,10,2.0,adult,Bachelor,female,1,9.09009,7.48274
7574,2020HU0366442,2.0,6,1.0,senior,college,female,1,9.045,7.41164
7575,2021HU0309150,1.0,2,1.0,tenager,below-high,male,2,9.07775,7.47358
7576,2021HU0309150,1.0,2,1.0,tenager,below-high,male,2,9.07776,7.47358
7577,2018HU1095231,2.0,6,,senior,college,male,1,9.07239,7.49055
7578,2020HU0782098,3.0,6,0.0,senior,High-school,female,1,9.15086,7.33751
7579,2020HU0537572,3.0,8,,senior,High-school,male,1,9.07857,7.49469
7580,2020HU0423005,2.0,9,2.0,adult,college,male,2,9.10528,7.49132
7581,2020HU0423005,2.0,9,2.0,adult,college,male,2,9.10529,7.49132
7582,2017000977274,3.0,10,0.0,senior,High-school,male,2,9.04787,7.48515
7583,2017000977274,3.0,10,0.0,senior,High-school,male,2,9.04788,7.48515
7584,2019HU0653165,2.0,4,2.0,adult,college,female,1,9.01602,7.4803
7585,2020HU0425718,2.0,10,2.0,senior,Bachelor,male,1,9.07179,7.48186
7586,2021HU0225061,2.0,8,2.0,adult,Bachelor,male,1,9.08898,7.47854
7587,2021HU0270577,2.0,5,0.0,senior,below-high,female,2,9.07328,7.3134
7588,2021HU0270577,2.0,5,0.0,senior,below-high,female,2,9.07329,7.3134
7589,2019HU0432275,2.0,3,1.0,senior,High-school,female,1,9.02933,7.58585
7590,2019HU0614569,3.0,9,0.0,senior,college,male,1,9.00882,7.47166
7591,2020HU0694320,3.0,8,2.0,adult,Graduate,female,1,9.07951,7.48491
7592,2019HU1340990,1.0,5,2.0,adult,Bachelor,female,1,9.07006,7.44913
7593,2019HU0798717,2.0,6,1.0,senior,Bachelor,female,2,9.07488,7.3962
7594,2019HU0798717,2.0,6,1.0,senior,Bachelor,female,2,9.07489,7.3962
7595,2017000349858,3.0,6,2.0,adult,High-school,female,1,9.05014,7.50859
7596,2020HU0209360,2.0,5,2.0,adult,High-school,male,1,8.96868,7.43814
7597,2017000845040,2.0,6,,young-adult,Bachelor,male,1,9.08654,7.49035
7598,2019HU1264357,1.0,5,0.0,senior,Graduate,male,1,9.02057,7.58293
7599,2017000737275,2.0,7,,senior,college,male,1,9.01345,7.58968
7600,2019HU0319339,2.0,8,1.0,senior,college,female,1,9.08068,7.44793
7601,2018HU1341920,2.0,6,1.0,senior,Bachelor,female,2,9.07917,7.49092
7602,2018HU1341920,2.0,6,1.0,senior,Bachelor,female,2,9.07918,7.49092
7603,2017000794169,2.0,6,1.0,senior,below-high,female,2,9.06535,7.3671
7604,2017000794169,2.0,6,1.0,senior,below-high,female,2,9.06536,7.3671
7605,2021HU0832509,3.0,7,,adult,college,male,3,9.06145,7.46534
7606,2021HU0832509,3.0,7,,adult,college,male,3,9.06146,7.46534
7607,2021HU0832509,3.0,7,,adult,college,male,3,9.06145,7.46534
7608,2020HU0047077,3.0,5,0.0,senior,college,male,1,8.99687,7.43188
7609,2017000177711,3.0,9,2.0,adult,Bachelor,male,1,9.07097,7.42997
7610,2019HU0021217,3.0,8,0.0,senior,Graduate,male,1,9.07222,7.45426
7611,2021HU1137056,1.0,2,0.0,adult,High-school,female,3,9.01531,7.49134
7612,2021HU1137056,1.0,2,0.0,adult,High-school,female,3,9.01532,7.49134
7613,2021HU1137056,1.0,2,0.0,adult,High-school,female,3,9.01531,7.49134
7614,2017001336814,3.0,5,,young-adult,High-school,female,1,9.06327,7.4301
7615,2020HU0811241,3.0,8,2.0,adult,college,male,1,9.08278,7.47638
7616,2021HU0980076,2.0,6,2.0,senior,High-school,male,1,9.05126,7.50781
7617,2021HU0106039,2.0,8,2.0,adult,Graduate,female,1,9.06583,7.42562
7618,2018HU0115714,2.0,7,0.0,senior,college,male,1,9.05025,7.48701
7619,2021HU1237533,2.0,7,2.0,adult,college,male,2,9.03372,7.46939
7620,2021HU1237533,2.0,7,2.0,adult,college,male,2,9.03373,7.46939
7621,2017000425330,2.0,5,2.0,senior,college,female,1,9.05399,7.47439
7622,2019HU0969817,2.0,7,2.0,senior,High-school,male,1,9.0741,7.4515
7623,2017001240673,1.0,6,2.0,senior,High-school,female,1,9.11747,7.40234
7624,2020HU0081475,1.0,4,1.0,senior,High-school,female,1,9.00125,7.45439
7625,2018HU0527200,2.0,7,,young-adult,Bachelor,male,1,9.07638,7.48948
7626,2019HU1094150,1.0,6,1.0,senior,High-school,female,1,9.07692,7.49403
7627,2021HU0110040,2.0,6,1.0,senior,Bachelor,male,1,9.07523,7.46814
7628,2018HU1153834,2.0,5,1.0,adult,High-school,female,2,9.02223,7.48141
7629,2018HU1153834,2.0,5,1.0,adult,High-school,female,2,9.02224,7.48141
7630,2018HU0299692,2.0,8,0.0,senior,Bachelor,female,1,9.08479,7.48366
7631,2019HU0543382,1.0,6,1.0,tenager,below-high,female,1,9.10606,7.48348
7632,2017000274200,2.0,10,2.0,adult,High-school,female,2,9.03772,7.50426
7633,2017000274200,2.0,10,2.0,adult,High-school,female,2,9.03773,7.50426
7634,2017000705252,3.0,7,0.0,senior,Graduate,female,1,9.11744,7.45528
7635,2018HU0918750,3.0,6,2.0,adult,Bachelor,female,1,9.08652,7.49147
7636,2021HU1368653,3.0,7,2.0,adult,college,male,1,8.97729,7.3582
7637,2020HU0770644,3.0,8,2.0,adult,college,female,1,9.07946,7.50027
7638,2019HU0365210,2.0,9,2.0,adult,Graduate,male,1,9.03714,7.58008
7639,2018HU0295393,2.0,6,1.0,adult,college,female,1,9.0905,7.48394
7640,2017000786202,2.0,3,1.0,adult,High-school,male,1,8.98219,7.56027
7641,2019HU1361727,2.0,6,1.0,senior,Bachelor,male,1,9.07502,7.47922
7642,2020HU0436162,3.0,6,2.0,adult,Graduate,female,1,8.96586,7.43866
7643,2021HU0738831,2.0,8,2.0,adult,below-high,male,1,9.09314,7.48402
7644,2018HU0884735,3.0,6,1.0,senior,Bachelor,male,1,9.08731,7.47848
7645,2018HU1181485,3.0,6,2.0,senior,college,female,1,9.10011,7.47928
7646,2017000165064,1.0,5,1.0,senior,High-school,female,1,9.04313,7.53078
7647,2021HU1206559,2.0,6,1.0,senior,college,male,1,9.02846,7.47815
7648,2019HU0405234,2.0,6,0.0,senior,Bachelor,female,1,9.03233,7.47146
7649,2021HU1314277,2.0,7,1.0,adult,High-school,male,1,9.05357,7.52575
7650,2021HU1318065,3.0,9,2.0,senior,Bachelor,female,1,9.03921,7.41207
7651,2019HU0740989,3.0,10,1.0,senior,Graduate,male,1,9.08366,7.46972
7652,2021HU0441640,2.0,4,,young-adult,college,male,1,9.10244,7.48662
7653,2017000695649,2.0,9,1.0,senior,Graduate,female,1,9.10306,7.48614
7654,2018HU0891459,1.0,2,0.0,senior,Bachelor,female,1,9.08054,7.48608
7655,2018HU0168678,2.0,8,0.0,senior,Graduate,male,1,9.07489,7.39675
7656,2020HU0694987,2.0,9,1.0,adult,Bachelor,female,1,9.06313,7.42727
7657,2019HU0453696,2.0,7,2.0,adult,Bachelor,female,1,9.07367,7.47846
7658,2020HU0768450,2.0,7,2.0,adult,High-school,male,1,9.06387,7.47528
7659,2020HU0342444,3.0,5,2.0,senior,Graduate,female,1,9.07224,7.40432
7660,2021HU0602711,3.0,7,0.0,senior,Bachelor,male,1,9.09543,7.49335
7661,2019HU0458896,3.0,4,0.0,senior,Graduate,male,1,9.09947,7.40427
7662,2019HU1409220,3.0,8,2.0,adult,High-school,male,1,9.0326,7.49744
7663,2019HU0912757,2.0,8,2.0,senior,college,male,2,9.05069,7.45185
7664,2019HU0912757,2.0,8,2.0,senior,college,male,2,9.050699999999999,7.45185
7665,2018HU0216143,2.0,9,2.0,adult,Graduate,female,1,9.08524,7.48241
7666,2019HU1036821,3.0,7,2.0,adult,Bachelor,female,1,9.08675,7.4906
7667,2019HU1102073,2.0,4,,adult,Bachelor,female,1,9.0467,7.49441
7668,2020HU0488069,2.0,9,2.0,senior,college,male,1,9.06105,7.42558
7669,2017000162046,3.0,6,2.0,senior,High-school,female,1,9.1024,7.49433
7670,2018HU0235806,2.0,9,2.0,senior,High-school,female,1,9.04048,7.46447
7671,2017000082350,2.0,4,2.0,adult,High-school,male,1,9.07224,7.40448
7672,2017000772398,3.0,5,2.0,senior,college,male,1,9.06515,7.47659
7673,2021HU0721311,3.0,6,2.0,senior,college,male,1,8.94086,7.54921
7674,2018HU0548018,3.0,6,2.0,senior,below-high,male,1,9.02828,7.57791
7675,2017000878929,1.0,5,2.0,senior,High-school,male,1,9.00286,7.56016
7676,2018HU0017257,3.0,4,1.0,senior,High-school,female,2,9.06677,7.44075
7677,2018HU0017257,3.0,4,1.0,senior,High-school,female,2,9.06678,7.44075
7678,2019HU1179141,3.0,7,2.0,adult,college,female,1,9.07625,7.4716
7679,2018HU1389186,2.0,8,2.0,senior,college,male,1,9.05758,7.45901
7680,2017000394792,2.0,9,0.0,senior,High-school,female,1,9.01373,7.57711
7681,2020HU0348961,2.0,5,,young-adult,High-school,male,1,9.06902,7.45024
7682,2017000809755,1.0,6,2.0,senior,High-school,male,1,9.0449,7.51866
7683,2018HU1295878,2.0,9,1.0,senior,Graduate,male,3,9.04293,7.50863
7684,2018HU1295878,2.0,9,1.0,senior,Graduate,male,3,9.04294,7.50863
7685,2018HU1295878,2.0,9,1.0,senior,Graduate,male,3,9.04293,7.50863
7686,2018HU0499328,2.0,4,1.0,senior,High-school,female,1,9.08396,7.47455
7687,2021HU0378354,3.0,8,,adult,High-school,male,1,9.04237,7.48662
7688,2020HU0785776,3.0,6,0.0,senior,college,female,1,9.07484,7.3962
7689,2018HU0635834,2.0,7,2.0,young-adult,college,female,1,9.092,7.48812
7690,2020HU0031503,3.0,6,2.0,senior,college,female,1,9.07241,7.45802
7691,2018HU0622092,1.0,5,0.0,senior,High-school,male,1,9.06955,7.41334
7692,2021HU0882908,2.0,6,1.0,senior,college,female,1,9.06296,7.41616
7693,2021HU1227512,1.0,3,1.0,adult,below-high,female,1,9.08093,7.49692
7694,2017000488525,3.0,6,2.0,senior,college,male,1,9.02958,7.48084
7695,2020HU1131218,2.0,6,2.0,young-adult,college,male,1,9.07854,7.39069
7696,2021HU0730587,3.0,6,1.0,senior,High-school,female,1,9.00535,7.46686
7697,2021HU0384500,3.0,8,2.0,senior,High-school,female,1,9.07257,7.46543
7698,2018HU0397039,2.0,5,1.0,senior,college,female,1,9.02513,7.58613
7699,2020HU0003285,2.0,8,0.0,senior,High-school,male,1,9.01715,7.47606
7700,2021HU1405040,2.0,8,2.0,adult,Bachelor,female,1,9.03277,7.39652
7701,2018HU0851862,3.0,6,2.0,adult,High-school,female,1,9.0712,7.49136
7702,2018HU0100776,2.0,7,,senior,college,male,1,9.08577,7.48127
7703,2018HU0762120,2.0,10,2.0,adult,High-school,male,1,9.07782,7.47373
7704,2017001225940,1.0,5,0.0,senior,college,female,1,9.08297,7.47618
7705,2019HU0712048,1.0,3,0.0,senior,High-school,female,1,8.96406,7.36038
7706,2021HU1339034,3.0,7,1.0,senior,Graduate,female,1,9.07815,7.46365
7707,2018HU0326631,3.0,6,2.0,young-adult,college,female,1,9.0705,7.43714
7708,2017000253684,3.0,7,2.0,adult,Bachelor,female,1,8.87967,7.23107
7709,2020HU0216117,2.0,10,2.0,adult,Graduate,female,1,9.10719,7.48548
7710,2019HU1211746,3.0,10,,senior,Graduate,female,1,9.10821,7.4812
7711,2018HU0490274,3.0,3,,adult,High-school,male,1,9.04104,7.50061
7712,2018HU0082478,2.0,6,2.0,adult,college,female,1,9.11465,7.40951
7713,2017000204600,3.0,9,2.0,adult,college,female,1,8.91553,7.26149
7714,2017000570220,3.0,7,0.0,senior,High-school,female,1,9.07105,7.40364
7715,2019HU1235270,2.0,8,2.0,adult,Bachelor,female,1,9.1426,7.31094
7716,2017000646827,2.0,7,,adult,college,female,1,9.09694,7.47784
7717,2019HU0191793,2.0,6,,young-adult,High-school,male,1,9.07215,7.40368
7718,2019HU0725023,3.0,5,1.0,senior,High-school,female,1,9.08826,7.47816
7719,2019HU0590617,3.0,6,2.0,adult,High-school,male,1,9.007,7.47126
7720,2018HU0293488,2.0,8,2.0,adult,college,female,1,8.96693,7.43882
7721,2018HU1086734,2.0,6,1.0,senior,college,female,1,9.07054,7.44371
7722,2017000863808,2.0,7,,adult,Bachelor,female,1,9.10536,7.4245
7723,2021HU1327852,0.0,6,0.0,senior,college,male,1,9.06481,7.47108
7724,2021HU0163269,3.0,7,2.0,adult,college,male,1,9.06604,7.3959
7725,2021HU0829672,2.0,8,2.0,adult,college,male,1,9.06431,7.47226
7726,2021HU0151776,1.0,6,2.0,adult,Bachelor,female,1,9.04592,7.47478
7727,2017000723251,2.0,5,1.0,senior,Bachelor,female,1,9.02908,7.47653
7728,2017000816925,2.0,4,,senior,High-school,male,1,9.05586,7.46535
7729,2017001206935,2.0,8,1.0,senior,Graduate,male,1,9.07499,7.43255
7730,2017001055669,2.0,3,0.0,senior,college,female,1,9.08962,7.46573
7731,2018HU0061902,2.0,3,1.0,senior,college,male,1,9.02822,7.49753
7732,2018HU1035282,1.0,3,0.0,senior,High-school,female,1,9.00957,7.45917
7733,2020HU0829902,2.0,2,1.0,child,below-high,male,1,9.06708,7.42357
7734,2018HU0312100,1.0,3,1.0,adult,Bachelor,female,1,9.07654,7.44328
7735,2020HU0881194,3.0,8,,adult,High-school,female,1,8.97606,7.4859
7736,2019HU0371430,0.0,2,0.0,senior,below-high,female,1,9.15077,7.32265
7737,2019HU0023761,2.0,8,2.0,senior,Bachelor,male,1,9.01445,7.49266
7738,2019HU0593044,2.0,5,2.0,adult,Graduate,female,1,9.06343,7.45897
7739,2019HU0503252,3.0,6,2.0,adult,Bachelor,female,1,9.06518,7.37984
7740,2020HU1118206,2.0,10,0.0,senior,below-high,male,2,8.95639,7.55407
7741,2020HU1118206,2.0,10,0.0,senior,below-high,male,2,8.9564,7.55407
7742,2018HU0174136,2.0,3,0.0,senior,college,male,1,9.06745,7.46525
7743,2019HU0724591,3.0,6,0.0,senior,High-school,female,1,8.97708,7.36873
7744,2021HU1170856,3.0,7,2.0,adult,High-school,male,1,9.05474,7.46755
7745,2017000000954,3.0,6,1.0,senior,college,male,1,9.06694,7.44349
7746,2021HU0690717,2.0,3,1.0,senior,High-school,male,1,9.11428,7.42153
7747,2019HU1226037,2.0,6,1.0,senior,Graduate,female,1,9.02915,7.48177
7748,2019HU0514686,2.0,8,2.0,adult,Bachelor,female,1,9.07898,7.40245
7749,2017000063503,2.0,6,2.0,adult,college,male,1,9.06601,7.49304
7750,2018HU1170815,1.0,3,1.0,adult,college,female,2,9.08631,7.48677
7751,2018HU1170815,1.0,3,1.0,adult,college,female,2,9.086319999999999,7.48677
7752,2019HU1324320,3.0,5,1.0,adult,High-school,male,1,9.06996,7.48634
7753,2020HU0843212,3.0,6,,adult,college,female,1,9.00047,7.55862
7754,2017000056451,2.0,5,1.0,adult,college,male,1,9.017,7.44139
7755,2019HU0679560,2.0,2,2.0,tenager,college,male,1,9.0828,7.44632
7756,2021HU0662478,2.0,10,0.0,senior,High-school,female,1,9.101,7.49677
7757,2019HU0329962,3.0,6,1.0,senior,college,female,1,9.02852,7.48748
7758,2017000330025,2.0,6,0.0,senior,Bachelor,male,2,9.06763,7.40369
